ticker,model_type,current_price,data_points,above_sma_10,above_sma_20,above_sma_50,sma_10_slope,sma_20_slope,sma_50_slope,trend_score,predicted_price_5d,predicted_return_5d,prediction_confidence,sma_20,upper_band,lower_band,band_position,rsi,oversold_signal,overbought_signal,reversion_score,predicted_direction,reversion_target,potential_return,volatility_daily,volatility_annualized,current_vol_20d,avg_vol_50d,volatility_percentile,volatility_regime,vol_clustering_signal,downside_volatility,var_95_1d,var_95_1w
ISRG,simple_trend,466.8599853515625,91.0,False,False,False,-5.4322998046875,-1.1954751586914028,0.9270749206542973,-50.0,442.86739401805926,-0.051391406602208534,0.6,,,,,,,,,,,,,,,,,,,,,
ISRG,mean_reversion,466.8599853515625,,,,,,,,,,,,504.9667465209961,572.4973863598166,437.43610668217565,0.21785576694974781,36.403484107197535,False,False,0.0,neutral,504.9667465209961,0.08162353246174603,,,,,,,,,,
ISRG,volatility,466.8599853515625,,,,,,,,,,,,,,,,,,,,,,,0.03599200938462328,0.5713554361032966,0.5373289604843999,0.5565976503471948,44.44444444444444,normal,0.4082661284628073,0.3770384009997719,,
ANET,simple_trend,142.85000610351562,137.0,True,True,True,3.097700195312501,2.9441751289367675,1.643263147354126,100.0,292.171237107436,1.0453008374092434,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,
ANET,mean_reversion,142.85000610351562,,,,,,,,,,,,99.03250122070312,145.18984575779137,52.87515668361489,0.974653658288383,70.96265637309261,False,True,-29.037343626907386,down,99.03250122070312,-0.30673785796733066,,,,,,,,,,
ANET,volatility,142.85000610351562,,,,,,,,,,,,,,,,,,,,,,,0.1142936000735335,1.8143546534450594,1.6965527465679318,1.8463041575656947,27.941176470588236,normal,0.7398005625481305,1.0103420371164158,,
SPGI,simple_trend,538.0599975585938,310.0,True,True,True,3.7681567382812546,6.63557418823242,3.345979797363282,100.0,603.9967435321605,0.12254534117524016,1.0,,,,,,,,,,,,,,,,,,,,,
SPGI,mean_reversion,538.0599975585938,,,,,,,,,,,,497.79881896972654,583.428332733579,412.169305205874,0.7350893799297912,56.18539459223613,False,False,0.0,neutral,497.79881896972654,-0.0748265598103357,,,,,,,,,,
SPGI,volatility,538.0599975585938,,,,,,,,,,,,,,,,,,,,,,,0.07168695452131733,1.1379951234660182,0.6801371345491606,1.1166283719716181,10.355987055016183,low,0.38759719514848623,0.7704833378831425,-0.10224193837081748,-0.228619924348492
ACN,simple_trend,254.9499969482422,292.0,False,False,False,-7.850272216796872,-0.9837855529785144,1.7124872894287109,-50.0,178.36422499022711,-0.3003952652471021,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,
ACN,mean_reversion,254.9499969482422,,,,,,,,,,,,311.50037536621096,385.3751726529268,237.62557807949514,0.11725527179119805,33.4597958258946,False,False,0.0,neutral,311.50037536621096,0.22180968462395856,,,,,,,,,,
ACN,volatility,254.9499969482422,,,,,,,,,,,,,,,,,,,,,,,0.07250790909431316,1.1510273732929872,1.1029554436574636,1.0095992726614758,57.388316151202744,normal,0.6312717255171297,0.6578649381226839,-0.1071909577318651,-0.23968626806175705
BSX,simple_trend,107.22000122070312,310.0,True,True,True,2.053600006103514,2.4445500755310063,1.067670013427734,100.0,118.77066950184998,0.10772867141990417,1.0,,,,,,,,,,,,,,,,,,,,,
BSX,mean_reversion,107.22000122070312,,,,,,,,,,,,92.19200057983399,120.07686072133001,64.30714043833797,0.7694652324704628,82.67795290798165,False,False,0.0,neutral,92.19200057983399,-0.1401604222139048,,,,,,,,,,
BSX,volatility,107.22000122070312,,,,,,,,,,,,,,,,,,,,,,,0.08762169360390003,1.3909512643813102,0.7144910710591021,1.3041853308210143,3.2362459546925564,low,0.2264463967935945,0.9142070572552278,-0.12057648415700806,-0.26961721506299646
AMGN,simple_trend,283.6400146484375,91.0,False,False,False,-0.46599914550781707,-0.026415710449219885,-0.4698455200195298,-50.0,265.1628687584195,-0.06514294505632354,0.2,,,,,,,,,,,,,,,,,,,,,
AMGN,mean_reversion,283.6400146484375,,,,,,,,,,,,289.30918579101564,307.3289294036606,271.2894421783707,0.34269556591804334,46.76815864309429,False,False,0.0,neutral,289.30918579101564,0.01998720508319285,,,,,,,,,,
AMGN,volatility,283.6400146484375,,,,,,,,,,,,,,,,,,,,,,,0.0359395274103783,0.5705223105903011,0.4835131311188377,0.5738237860652375,15.555555555555555,low,0.3112541145758764,0.38986242788880054,,
HPQ,simple_trend,29.34000015258789,310.0,True,False,True,-0.6737775039672848,0.018130779266357422,0.20541230392456064,-16.66666666666667,37.84406703133915,0.28984549538256127,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,
HPQ,mean_reversion,29.34000015258789,,,,,,,,,,,,30.18124113082886,37.88815361294999,22.474328648707726,0.4454229576245663,32.931502408541164,False,False,0.0,neutral,30.18124113082886,0.028672153165165026,,,,,,,,,,
HPQ,volatility,29.34000015258789,,,,,,,,,,,,,,,,,,,,,,,0.09528266422954762,1.5125654028423168,1.4057524772719132,1.4037877237249512,50.48543689320388,normal,0.7591490384218517,0.9504761662469731,-0.13660031473339126,-0.30544758949172895
LULU,simple_trend,167.8000030517578,91.0,False,False,False,-4.612799682617185,-4.636649780273439,-0.967729995727538,-50.0,113.0519310732361,-0.32626979131600314,1.0,,,,,,,,,,,,,,,,,,,,,
LULU,mean_reversion,167.8000030517578,,,,,,,,,,,,228.7140007019043,319.39097721281223,138.03702419099636,0.1641154127871761,27.576105556617662,True,False,72.42389444338234,up,228.7140007019043,0.36301547403045986,,,,,,,,,,
LULU,volatility,167.8000030517578,,,,,,,,,,,,,,,,,,,,,,,0.06102736532643691,0.9687793909394292,1.194896309330394,1.0046298529933577,74.44444444444444,normal,1.2322815867347376,0.6299716398312919,,
VRSN,simple_trend,280.0899963378906,310.0,True,True,True,9.001119079589841,2.8649752807617177,0.3613643493652347,100.0,304.29426858669785,0.08641605400147198,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,
VRSN,mean_reversion,280.0899963378906,,,,,,,,,,,,223.8283493041992,314.2364596159107,133.42023899248775,0.8111537606510689,76.67173985192707,False,True,-23.32826014807293,down,223.8283493041992,-0.20086989099681862,,,,,,,,,,
VRSN,volatility,280.0899963378906,,,,,,,,,,,,,,,,,,,,,,,0.12373511912792791,1.9642341219446915,0.957369288963442,1.5190577376990562,17.475728155339805,low,0.5938480411087566,1.5418554648104004,-0.1935522408147654,-0.43279596765922473
NTRS,simple_trend,127.2699966430664,310.0,True,True,True,3.16878952026367,2.2032842826843266,0.4372026062011713,100.0,173.31430961647143,0.3617845068585809,1.0,,,,,,,,,,,,,,,,,,,,,
NTRS,mean_reversion,127.2699966430664,,,,,,,,,,,,102.61986656188965,138.5702066830513,66.66952644072799,0.8428358396346132,69.25973353296794,False,False,0.0,neutral,102.61986656188965,-0.19368374896959406,,,,,,,,,,
NTRS,volatility,127.2699966430664,,,,,,,,,,,,,,,,,,,,,,,0.07182955161765245,1.140258782193514,1.2313698216783378,1.0890897915342017,62.45954692556634,normal,1.1963863079266097,0.6730237645182893,-0.10586456391089671,-0.23672036131313606
FE,simple_trend,43.47999954223633,310.0,True,True,True,0.17904953002929744,0.3693835926055911,0.21723266601562513,100.0,48.57900605716193,0.11727246017959259,1.0,,,,,,,,,,,,,,,,,,,,,
FE,mean_reversion,43.47999954223633,,,,,,,,,,,,40.076025581359865,45.012977178379636,35.139073984340094,0.8447445143002109,55.00390564377903,False,False,0.0,neutral,40.076025581359865,-0.07828827039360597,,,,,,,,,,
FE,volatility,43.47999954223633,,,,,,,,,,,,,,,,,,,,,,,0.06338979448606571,1.00628179121774,0.6982877179574056,0.9721045351750106,18.77022653721683,low,0.595128765564318,0.7586991546173085,-0.10223215162727387,-0.2285980405246501
XLF,simple_trend,53.06999969482422,88.0,True,True,True,0.2121844482421878,0.20672365188598646,0.18780669021606472,100.0,56.37991768124845,0.062368909090968795,1.0,,,,,,,,,,,,,,,,,,,,,
XLF,mean_reversion,53.06999969482422,,,,,,,,,,,,51.45146884918213,54.62726987207787,48.27566782628639,0.7548224580150635,58.85631572532599,False,False,0.0,neutral,51.45146884918213,-0.030498037590905525,,,,,,,,,,
XLF,volatility,53.06999969482422,,,,,,,,,,,,,,,,,,,,,,,0.02398686860660341,0.3807797343855303,0.3524277951031303,0.39824440620367096,39.08045977011494,normal,0.6386505586258624,0.3168240245816868,,
XLE,simple_trend,87.36000061035156,88.0,True,True,True,0.20316253662109318,0.0373234939575184,-0.04077321624755825,100.0,90.20054487808315,0.03251538745290493,0.5333333333333333,,,,,,,,,,,,,,,,,,,,,
XLE,mean_reversion,87.36000061035156,,,,,,,,,,,,85.18195114135742,90.77684499038516,79.58705729232967,0.6946461834457002,60.62595653351753,False,False,0.0,neutral,85.18195114135742,-0.02493188477308761,,,,,,,,,,
XLE,volatility,87.36000061035156,,,,,,,,,,,,,,,,,,,,,,,0.03239018700714229,0.5141782784386438,0.45546285416685167,0.5376513176825104,27.586206896551722,normal,0.9413711774802155,0.39956137074949877,,
XLK,simple_trend,262.8599853515625,88.0,True,True,True,2.3803033447265647,2.445033798217773,0.5752847747802733,100.0,280.2981818696872,0.06634024762194962,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,
XLK,mean_reversion,262.8599853515625,,,,,,,,,,,,245.49287796020508,282.24120926201033,208.74454665839986,0.7362979049133621,78.59623561458517,False,False,0.0,neutral,245.49287796020508,-0.06606980278162067,,,,,,,,,,
XLK,volatility,262.8599853515625,,,,,,,,,,,,,,,,,,,,,,,0.034553877433157375,0.5485257991268478,0.473131266706307,0.5747796048280582,24.137931034482758,normal,0.5540933121626896,0.37462294224988124,,
XLV,simple_trend,137.89999389648438,88.0,True,True,False,0.2540347290039051,-0.3652375030517561,-0.2454349212646477,-16.66666666666667,147.30092835190231,0.06817211654465213,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,
XLV,mean_reversion,137.89999389648438,,,,,,,,,,,,134.266609954834,139.73431779682844,128.79890211283956,0.8322584204064788,58.92001909622009,False,False,0.0,neutral,134.266609954834,-0.02634796303455822,,,,,,,,,,
XLV,volatility,137.89999389648438,,,,,,,,,,,,,,,,,,,,,,,0.019073844611732938,0.30278789633120823,0.363508935559484,0.30244327325053977,71.26436781609196,normal,1.0333839777023115,0.2357776662557633,,
XLI,simple_trend,150.92999267578125,88.0,False,True,True,0.7610684204101574,1.063251342773438,0.44172964477538984,83.33333333333333,156.45053843166508,0.03657686360419254,1.0,,,,,,,,,,,,,,,,,,,,,
XLI,mean_reversion,150.92999267578125,,,,,,,,,,,,145.54250717163086,159.40888750085836,131.67612684240336,0.6942643060494552,65.76972973033871,False,False,0.0,neutral,145.54250717163086,-0.03569526115146282,,,,,,,,,,
XLI,volatility,150.92999267578125,,,,,,,,,,,,,,,,,,,,,,,0.02305838741869606,0.36604055246430217,0.33785367112793663,0.3916358136597067,31.03448275862069,normal,0.25052173055589816,0.2616040282907228,,
XLB,simple_trend,91.95999908447266,88.0,True,True,True,0.3827760314941401,0.308428955078125,-0.016598320007324217,100.0,101.37443225332832,0.1023753073356139,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,
XLB,mean_reversion,91.95999908447266,,,,,,,,,,,,88.0623950958252,94.09179455579255,82.03299563585784,0.8232166001378657,62.997012579903235,False,False,0.0,neutral,88.0623950958252,-0.042383688858752544,,,,,,,,,,
XLB,volatility,91.95999908447266,,,,,,,,,,,,,,,,,,,,,,,0.022593895887731655,0.3586669780021373,0.3651326097341335,0.3770895720003058,31.03448275862069,normal,0.4992928108208603,0.27184507167323335,,
XLRE,simple_trend,42.18000030517578,88.0,True,True,True,0.04637451171875,0.05566905975341783,0.04812372970581045,100.0,43.738616791302164,0.036951552272396,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,
XLRE,mean_reversion,42.18000030517578,,,,,,,,,,,,41.4819034576416,42.7114632767896,40.2523436384936,0.783880798909773,56.69970922876153,False,False,0.0,neutral,41.4819034576416,-0.016550423008141135,,,,,,,,,,
XLRE,volatility,42.18000030517578,,,,,,,,,,,,,,,,,,,,,,,0.02152509491872504,0.34170028861203916,0.2834852752507675,0.3647016502327865,5.747126436781609,low,0.3130844167132126,0.2343855522427549,,
XLP,simple_trend,80.87000274658203,88.0,False,False,True,0.10186553955078068,0.07365921020507785,0.08320938110351576,66.66666666666666,82.20224159323264,0.016473832093531305,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,
XLP,mean_reversion,80.87000274658203,,,,,,,,,,,,81.1696964263916,82.9153321496794,79.42406070310379,0.41415915823345184,45.17819535197569,False,False,0.0,neutral,81.1696964263916,0.0037058695391503083,,,,,,,,,,
XLP,volatility,80.87000274658203,,,,,,,,,,,,,,,,,,,,,,,0.01413770395983091,0.22442909272299413,0.24050441478153495,0.2191979765373313,51.724137931034484,normal,1.6186765514111066,0.13836943957579578,,
XLY,simple_trend,235.1100006103516,88.0,True,True,True,1.6506759643554687,1.225858993530275,0.7198145141601572,100.0,270.44169334267997,0.15027728569863635,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,
XLY,mean_reversion,235.1100006103516,,,,,,,,,,,,217.26556854248048,237.86177289734627,196.6693641876147,0.9331971017673316,72.45042898688334,False,True,-27.549571013116662,down,217.26556854248048,-0.07589822645377275,,,,,,,,,,
XLY,volatility,235.1100006103516,,,,,,,,,,,,,,,,,,,,,,,0.027041051145577442,0.42926337912585705,0.43678556652533274,0.45100259130098275,40.229885057471265,normal,0.5601042332429728,0.25026761326084895,,
XLU,simple_trend,83.47000122070312,88.0,False,True,True,0.43847763061523326,0.3662939453125006,0.23773900604248013,83.33333333333333,81.35193826767326,-0.025375139835322358,1.0,,,,,,,,,,,,,,,,,,,,,
XLU,mean_reversion,83.47000122070312,,,,,,,,,,,,82.33140411376954,87.3574560464272,77.30535218111187,0.6132695326460269,59.31168526658994,False,False,0.0,neutral,82.33140411376954,-0.013640794180930005,,,,,,,,,,
XLU,volatility,83.47000122070312,,,,,,,,,,,,,,,,,,,,,,,0.019704383704527147,0.31279739411983476,0.18861135030685694,0.33155368333196356,3.4482758620689653,low,0.5380556011114329,0.16723347492638518,,
XLC,simple_trend,114.69000244140624,88.0,True,True,True,0.7616943359375,0.6208950042724609,0.412916320800781,100.0,130.75627376831528,0.14008432282593336,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,
XLC,mean_reversion,114.69000244140624,,,,,,,,,,,,104.78583145141602,115.48379920792354,94.08786369490849,0.9628996467093276,75.92012031685152,False,True,-24.079879683148476,down,104.78583145141602,-0.0863560099325148,,,,,,,,,,
XLC,volatility,114.69000244140624,,,,,,,,,,,,,,,,,,,,,,,0.021726147599653294,0.34489190097699307,0.3476293939751978,0.3444855296721896,52.87356321839081,normal,1.0044841090782781,0.25880096106083866,,
VGT,simple_trend,698.7899780273438,88.0,True,True,True,6.82773559570312,6.349164886474614,1.7470723876953116,100.0,758.9200945706631,0.08604891088029663,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,
VGT,mean_reversion,698.7899780273438,,,,,,,,,,,,645.1874847412109,744.2981023457,546.0768671367218,0.7704175121783569,77.7655056988694,False,False,0.0,neutral,645.1874847412109,-0.07670758736044059,,,,,,,,,,
VGT,volatility,698.7899780273438,,,,,,,,,,,,,,,,,,,,,,,0.034628900879347994,0.5497167594135642,0.48333798542780554,0.5707671580893611,24.137931034482758,normal,0.629989304007881,0.3782715367188498,,
SPY,simple_trend,647.239990234375,88.0,True,True,True,4.466291503906246,3.728171081542962,1.4293098144531258,100.0,700.1399159125892,0.08173154699396501,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,
SPY,mean_reversion,647.239990234375,,,,,,,,,,,,609.0359924316406,669.5558071713623,548.5161776919189,0.8156321443401539,76.10297911979846,False,True,-23.897020880201538,down,609.0359924316406,-0.05902601566522514,,,,,,,,,,
SPY,volatility,647.239990234375,,,,,,,,,,,,,,,,,,,,,,,0.02172810513004044,0.34492297580852255,0.3306537711906943,0.35646664947254986,42.5287356321839,normal,0.5992543781601556,0.2608446953574907,,
QQQ,simple_trend,576.0599975585938,88.0,True,True,True,4.326276855468746,4.259888153076167,1.4698361816406247,100.0,625.5718838820287,0.08594918330255855,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,
QQQ,mean_reversion,576.0599975585938,,,,,,,,,,,,539.0722015380859,603.44199410842,474.70240896775186,0.7873070934638549,74.88310923109738,False,False,0.0,neutral,539.0722015380859,-0.06420823556099409,,,,,,,,,,
QQQ,volatility,576.0599975585938,,,,,,,,,,,,,,,,,,,,,,,0.02852773498771645,0.45286375347272395,0.40542841082800063,0.4712339195802395,24.137931034482758,normal,0.7012025367110489,0.30625338606772556,,
VHT,simple_trend,257.0,88.0,True,True,False,0.6451651000976597,-0.4926820373535179,-0.4199899444580069,-16.66666666666667,278.47780544913934,0.08357122742855774,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,
VHT,mean_reversion,257.0,,,,,,,,,,,,247.55605239868163,258.2617693537324,236.85033544363085,0.9410703010816514,61.81276615194745,False,False,0.0,neutral,247.55605239868163,-0.0367468778261415,,,,,,,,,,
VHT,volatility,257.0,,,,,,,,,,,,,,,,,,,,,,,0.019579663390474473,0.31081752051330724,0.3588510159663512,0.3173074231528459,62.06896551724138,normal,0.9435907592611853,0.2469117180455873,,
VAW,simple_trend,208.16000366210935,88.0,True,True,True,1.2900613403320336,0.8074227905273432,0.009535583496094091,100.0,235.1461561272301,0.1296413911911982,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,
VAW,mean_reversion,208.16000366210935,,,,,,,,,,,,196.0565963745117,211.639839512886,180.47335323613743,0.8883468665708156,66.92451888258411,False,False,0.0,neutral,196.0565963745117,-0.058144730374064535,,,,,,,,,,
VAW,volatility,208.16000366210935,,,,,,,,,,,,,,,,,,,,,,,0.023654316916564683,0.37550063996603,0.3661344390267508,0.4001431590006175,27.586206896551722,normal,0.5996723350465756,0.2771001429589127,,
VCR,simple_trend,392.2000122070313,88.0,True,True,True,2.688629150390625,2.1103564453124988,1.009122344970703,100.0,452.90155738471054,0.15477191047520056,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,
VCR,mean_reversion,392.2000122070313,,,,,,,,,,,,361.5127258300781,396.96903667313177,326.0564149870245,0.9327478754457788,72.08075811364652,False,True,-27.919241886353475,down,361.5127258300781,-0.07824397098884905,,,,,,,,,,
VCR,volatility,392.2000122070313,,,,,,,,,,,,,,,,,,,,,,,0.02727708801869458,0.43301034832491253,0.4405712673947716,0.45487055852500224,39.08045977011494,normal,0.5785443079487216,0.2714936512845049,,
VDC,simple_trend,220.3500061035156,88.0,False,True,True,0.2776525878906284,0.22571029663085937,0.3048825988769536,83.33333333333333,226.4592492400053,0.027725177977166476,0.8,,,,,,,,,,,,,,,,,,,,,
VDC,mean_reversion,220.3500061035156,,,,,,,,,,,,219.66618270874022,224.48123962545338,214.85112579202706,0.5710088589401517,46.15454175521078,False,False,0.0,neutral,219.66618270874022,-0.0031033509227774703,,,,,,,,,,
VDC,volatility,220.3500061035156,,,,,,,,,,,,,,,,,,,,,,,0.0144873400261516,0.2299793932081747,0.2417181188529439,0.23073005554379855,42.5287356321839,normal,1.4086003373695366,0.14294101589487826,,
VNQ,simple_trend,92.47000122070312,88.0,True,True,True,0.22304138183593808,0.12621570587158146,0.08855442047119197,100.0,98.44935391880608,0.06466262159802197,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,
VNQ,mean_reversion,92.47000122070312,,,,,,,,,,,,89.32277183532715,92.64085147615663,86.00469219449766,0.9742546481779456,65.58693144797866,False,False,0.0,neutral,89.32277183532715,-0.034035139437970985,,,,,,,,,,
VNQ,volatility,92.47000122070312,,,,,,,,,,,,,,,,,,,,,,,0.021264273816579044,0.3375598819743027,0.273249744034909,0.36347944624374634,4.597701149425287,low,0.291000615987228,0.22962063573960134,,
VIS,simple_trend,290.1600036621094,88.0,True,True,True,1.7315972900390535,2.0950508880615217,0.7609821472167966,100.0,304.75178030166376,0.050288725032366956,1.0,,,,,,,,,,,,,,,,,,,,,
VIS,mean_reversion,290.1600036621094,,,,,,,,,,,,276.83229675292966,305.2508735332776,248.41371997258167,0.7344893449835972,70.3020946933243,False,False,0.0,neutral,276.83229675292966,-0.045932267510927494,,,,,,,,,,
VIS,volatility,290.1600036621094,,,,,,,,,,,,,,,,,,,,,,,0.02379749141422547,0.3777734646554123,0.34296933755108017,0.4095318561873673,29.88505747126437,normal,0.19809034882327856,0.2706375158697725,,
VPU,simple_trend,181.07000732421875,88.0,False,True,True,0.9747442626953102,0.7848667144775391,0.5098347625732416,83.33333333333333,177.61688962613673,-0.019070622181502232,1.0,,,,,,,,,,,,,,,,,,,,,
VPU,mean_reversion,181.07000732421875,,,,,,,,,,,,178.02203445434571,188.8791603286039,167.16490858008754,0.6403673912033967,61.2791290444669,False,False,0.0,neutral,178.02203445434571,-0.016833118388377977,,,,,,,,,,
VPU,volatility,181.07000732421875,,,,,,,,,,,,,,,,,,,,,,,0.019483339874026444,0.3092884320937349,0.18159102095270846,0.32863251974967195,2.2988505747126435,low,0.4935587995476353,0.17085682443953112,,
VOX,simple_trend,185.8000030517578,88.0,True,True,True,1.5911611938476597,1.2103710174560547,0.6277928314208993,100.0,213.29244632879218,0.14796793770437044,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,
VOX,mean_reversion,185.8000030517578,,,,,,,,,,,,166.37344970703126,187.91370883056751,144.833190583495,0.9509359249884758,80.34029598974615,False,True,-19.659704010253847,down,166.37344970703126,-0.10455625955676084,,,,,,,,,,
VOX,volatility,185.8000030517578,,,,,,,,,,,,,,,,,,,,,,,0.023573813810199483,0.37422269277076703,0.3651040343111582,0.37668806817382133,50.57471264367817,normal,0.9934563851467825,0.2719228324390337,,
IXJ,simple_trend,88.30999755859375,88.0,True,True,True,0.13651748657226506,-0.14639202117920008,-0.1585056228637697,0.0,95.31089342701422,0.07927636804400731,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,
IXJ,mean_reversion,88.30999755859375,,,,,,,,,,,,85.78483543395996,89.1996446583558,82.37002620956412,0.8697369250665176,57.27619456009972,False,False,0.0,neutral,85.78483543395996,-0.028594295033904316,,,,,,,,,,
IXJ,volatility,88.30999755859375,,,,,,,,,,,,,,,,,,,,,,,0.02003589090308064,0.31805990775103626,0.39093864278751717,0.3181405474906381,67.81609195402298,normal,0.9134168638817174,0.26069632612029847,,
IXN,simple_trend,95.5199966430664,88.0,True,True,True,0.8974337768554704,0.8642297363281244,0.19828903198242145,100.0,100.79973243358121,0.055273617839873015,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,
IXN,mean_reversion,95.5199966430664,,,,,,,,,,,,89.50872421264648,102.81250368639223,76.20494473890074,0.7259234844610445,79.1760220478819,False,False,0.0,neutral,89.50872421264648,-0.06293208376966863,,,,,,,,,,
IXN,volatility,95.5199966430664,,,,,,,,,,,,,,,,,,,,,,,0.03407144053830684,0.5408673508445073,0.45553581185486614,0.5637000787149989,21.839080459770116,normal,0.5827206087964879,0.3795357663538299,,
IXC,simple_trend,40.65999984741211,88.0,True,True,True,0.14932647705078067,0.08633247375488295,-0.007205764770507628,100.0,42.436983223868125,0.04370347720424601,0.6,,,,,,,,,,,,,,,,,,,,,
IXC,mean_reversion,40.65999984741211,,,,,,,,,,,,39.315932273864746,42.16957161361491,36.46229293411458,0.7355006035319507,64.5644527672315,False,False,0.0,neutral,39.315932273864746,-0.03305626115571447,,,,,,,,,,
IXC,volatility,40.65999984741211,,,,,,,,,,,,,,,,,,,,,,,0.02923385649400577,0.46407308487893917,0.3708834736185737,0.4868776422284762,10.344827586206897,low,0.9188816301306917,0.3707053685654577,,
IYM,simple_trend,148.68699645996094,88.0,True,True,True,0.9576705932617188,0.6465441894531239,-0.014026031494141477,100.0,166.5788890006304,0.12033259778360972,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,
IYM,mean_reversion,148.68699645996094,,,,,,,,,,,,139.89793395996094,152.72851781773429,127.0673501021876,0.8425043862939716,68.40885934929746,False,False,0.0,neutral,139.89793395996094,-0.05911117118010223,,,,,,,,,,
IYM,volatility,148.68699645996094,,,,,,,,,,,,,,,,,,,,,,,0.02448210421354786,0.38864135592368515,0.3622939698180567,0.41251490003346275,22.988505747126435,normal,0.5700934285881827,0.32073302304206475,,
ITB,simple_trend,116.6999969482422,88.0,True,True,True,1.9657952880859397,0.47322956085205165,-0.2452456970214847,100.0,147.56921365026452,0.26451771644615524,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,
ITB,mean_reversion,116.6999969482422,,,,,,,,,,,,97.45569343566895,114.21136810525317,80.70001876608472,1.0742622691137147,83.89106244054486,False,True,-16.108937559455143,down,97.45569343566895,-0.16490406183222373,,,,,,,,,,
ITB,volatility,116.6999969482422,,,,,,,,,,,,,,,,,,,,,,,0.03585412319283334,0.569166560667061,0.506963984130435,0.6044002894606959,24.137931034482758,normal,0.75704457188312,0.2984017803994748,,
IGV,simple_trend,108.13999938964844,88.0,False,True,True,0.25039993286132756,0.8230499649047843,0.4333700180053711,83.33333333333333,110.28899282482799,0.019872327051124877,1.0,,,,,,,,,,,,,,,,,,,,,
IGV,mean_reversion,108.13999938964844,,,,,,,,,,,,106.1120002746582,114.99199250932901,97.23200803998739,0.6141892392130801,57.71212864987919,False,False,0.0,neutral,106.1120002746582,-0.018753459648940596,,,,,,,,,,
IGV,volatility,108.13999938964844,,,,,,,,,,,,,,,,,,,,,,,0.03372668977281716,0.5353946021057984,0.5155298962311973,0.5588650264922177,29.88505747126437,normal,0.48365679998780764,0.32016424704171575,,
SOXX,simple_trend,247.0500030517578,88.0,True,True,True,2.4397634887695347,2.5156837463378907,-0.08838876342773432,100.0,271.17836525013223,0.09766590528363375,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,
SOXX,mean_reversion,247.0500030517578,,,,,,,,,,,,226.49749374389648,270.06281109987555,182.93217638791742,0.7358815516012834,80.09844899770405,False,False,0.0,neutral,226.49749374389648,-0.08319169825533457,,,,,,,,,,
SOXX,volatility,247.0500030517578,,,,,,,,,,,,,,,,,,,,,,,0.04813748481069207,0.7641588812954422,0.6107239636727313,0.798767905650839,11.494252873563218,low,0.3207942833040689,0.6010954349577078,,
