date,timeframe,daily_mb_total_stocks,daily_mb_advancing_stocks,daily_mb_declining_stocks,daily_mb_unchanged_stocks,daily_mb_net_advances,daily_mb_ad_ratio,daily_mb_ad_line,daily_mb_advance_pct,daily_mb_decline_pct,daily_mb_avg_pct_change,daily_mb_pct_change_volatility,daily_mb_252day_new_highs,daily_mb_252day_new_lows,daily_mb_total_stocks_hl_252day,daily_mb_net_252day_new_highs,daily_mb_hl_ratio_252day,daily_mb_252day_new_highs_pct,daily_mb_252day_new_lows_pct,daily_mb_net_hl_line_252day,daily_mb_20day_new_highs,daily_mb_20day_new_lows,daily_mb_total_stocks_hl_20day,daily_mb_net_20day_new_highs,daily_mb_hl_ratio_20day,daily_mb_20day_new_highs_pct,daily_mb_20day_new_lows_pct,daily_mb_net_hl_line_20day,daily_mb_63day_new_highs,daily_mb_63day_new_lows,daily_mb_total_stocks_hl_63day,daily_mb_net_63day_new_highs,daily_mb_hl_ratio_63day,daily_mb_63day_new_highs_pct,daily_mb_63day_new_lows_pct,daily_mb_net_hl_line_63day,daily_mb_stocks_above_ma_20,daily_mb_total_stocks_ma_20,daily_mb_pct_above_ma_20,daily_mb_stocks_above_ma_50,daily_mb_total_stocks_ma_50,daily_mb_pct_above_ma_50,daily_mb_stocks_above_ma_200,daily_mb_total_stocks_ma_200,daily_mb_pct_above_ma_200,daily_mb_daily_252day_new_highs_gt_100,daily_mb_10day_successful_252day_new_highs_gt_100,daily_mb_daily_20day_new_highs_gt_100,daily_mb_20day_successful_20day_new_highs_gt_100,daily_mb_daily_63day_new_highs_gt_100,daily_mb_63day_successful_63day_new_highs_gt_100,daily_mb_ad_ratio_gt_2_0,daily_mb_ad_ratio_lt_0_5,daily_mb_strong_advance_breadth,daily_mb_weak_advance_breadth,daily_mb_strong_ma_breadth_20,daily_mb_weak_ma_breadth_20,daily_mb_strong_ma_breadth_50,daily_mb_weak_ma_breadth_50,daily_mb_strong_ma_breadth_200,daily_mb_weak_ma_breadth_200,daily_mb_universe,daily_mb_lookback_days
2024-04-05,daily,23,20,3,0,17,6.67,78,86.96,13.04,1.36,1.54,3,3,23,0,1.00,13.04,13.04,9,3,5,23,-2,0.60,13.04,21.74,157,3,3,23,0,1.00,13.04,13.04,49,11,23,47.83,14,23,60.87,0,23,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,NASDAQ100,252
2024-04-08,daily,23,10,13,0,-3,0.77,75,43.48,56.52,0.36,1.56,4,0,23,4,,17.39,0.00,13,4,0,23,4,,17.39,0.00,161,4,0,23,4,,17.39,0.00,53,12,23,52.17,12,23,52.17,0,23,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NASDAQ100,252
2024-04-09,daily,23,16,7,0,9,2.29,84,69.57,30.43,0.48,1.39,4,0,23,4,,17.39,0.00,17,6,1,23,5,6.00,26.09,4.35,166,4,0,23,4,,17.39,0.00,57,13,23,56.52,14,23,60.87,0,23,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NASDAQ100,252
2024-04-10,daily,23,5,18,0,-13,0.28,71,21.74,78.26,-0.84,1.15,0,3,23,-3,0.00,0.00,13.04,14,0,4,23,-4,0.00,0.00,17.39,162,0,3,23,-3,0.00,0.00,13.04,54,12,23,52.17,14,23,60.87,0,23,0.00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,NASDAQ100,252
2024-04-11,daily,23,22,1,0,21,22.00,92,95.65,4.35,1.83,1.19,4,1,23,3,4.00,17.39,4.35,17,4,1,23,3,4.00,17.39,4.35,165,4,1,23,3,4.00,17.39,4.35,57,17,23,73.91,15,23,65.22,0,23,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,NASDAQ100,252
2024-04-12,daily,23,1,22,0,-21,0.05,71,4.35,95.65,-1.88,1.38,2,1,23,1,2.00,8.70,4.35,18,2,2,23,0,1.00,8.70,8.70,165,2,1,23,1,2.00,8.70,4.35,58,11,23,47.83,13,23,56.52,0,23,0.00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,NASDAQ100,252
2024-04-15,daily,23,0,23,0,-23,0.00,48,0.00,100.00,-1.89,1.43,0,2,23,-2,0.00,0.00,8.70,16,0,6,23,-6,0.00,0.00,26.09,159,0,2,23,-2,0.00,0.00,8.70,56,5,23,21.74,10,23,43.48,0,23,0.00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,NASDAQ100,252
2024-04-16,daily,23,10,13,0,-3,0.77,45,43.48,56.52,0.15,1.22,0,3,23,-3,0.00,0.00,13.04,13,0,7,23,-7,0.00,0.00,30.43,152,0,3,23,-3,0.00,0.00,13.04,53,5,23,21.74,11,23,47.83,0,23,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NASDAQ100,252
2024-04-17,daily,23,5,18,0,-13,0.28,32,21.74,78.26,-1.36,2.09,0,1,23,-1,0.00,0.00,4.35,12,0,8,23,-8,0.00,0.00,34.78,144,0,2,23,-2,0.00,0.00,8.70,51,3,23,13.04,9,23,39.13,0,23,0.00,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,NASDAQ100,252
2024-04-18,daily,23,9,14,0,-5,0.64,27,39.13,60.87,-0.56,1.28,0,3,23,-3,0.00,0.00,13.04,9,0,11,23,-11,0.00,0.00,47.83,133,0,4,23,-4,0.00,0.00,17.39,47,3,23,13.04,8,23,34.78,0,23,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NASDAQ100,252
2024-04-19,daily,23,5,18,0,-13,0.28,14,21.74,78.26,-2.21,3.01,0,3,23,-3,0.00,0.00,13.04,6,0,16,23,-16,0.00,0.00,69.57,117,0,4,23,-4,0.00,0.00,17.39,43,4,23,17.39,5,23,21.74,0,23,0.00,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,NASDAQ100,252
2024-04-22,daily,23,20,3,0,17,6.67,31,86.96,13.04,1.44,2.24,1,1,23,0,1.00,4.35,4.35,6,3,5,23,-2,0.60,13.04,21.74,115,1,1,23,0,1.00,4.35,4.35,43,5,23,21.74,6,23,26.09,0,23,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,NASDAQ100,252
2024-04-23,daily,23,23,0,0,23,,54,100.00,0.00,1.96,1.30,1,0,23,1,,4.35,0.00,7,2,0,23,2,,8.70,0.00,117,1,0,23,1,,4.35,0.00,44,8,23,34.78,8,23,34.78,0,23,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NASDAQ100,252
2024-04-24,daily,23,11,12,0,-1,0.92,53,47.83,52.17,0.18,2.91,1,0,23,1,,4.35,0.00,8,2,0,23,2,,8.70,0.00,119,1,0,23,1,,4.35,0.00,45,8,23,34.78,6,23,26.09,0,23,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NASDAQ100,252
2024-04-25,daily,23,9,14,0,-5,0.64,48,39.13,60.87,-0.10,3.14,1,0,23,1,,4.35,0.00,9,2,4,23,-2,0.50,8.70,17.39,117,1,1,23,0,1.00,4.35,4.35,45,9,23,39.13,6,23,26.09,0,23,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NASDAQ100,252
2024-04-26,daily,23,18,5,0,13,3.60,61,78.26,21.74,2.42,3.17,2,0,23,2,,8.70,0.00,11,2,1,23,1,2.00,8.70,4.35,118,2,0,23,2,,8.70,0.00,47,12,23,52.17,11,23,47.83,0,23,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,NASDAQ100,252
2024-04-29,daily,23,10,13,0,-3,0.77,58,43.48,56.52,0.47,3.61,1,0,23,1,,4.35,0.00,12,2,1,23,1,2.00,8.70,4.35,119,1,0,23,1,,4.35,0.00,48,15,23,65.22,13,23,56.52,0,23,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NASDAQ100,252
2024-04-30,daily,23,1,22,0,-21,0.05,37,4.35,95.65,-1.93,1.44,0,1,23,-1,0.00,0.00,4.35,11,0,1,23,-1,0.00,0.00,4.35,118,0,1,23,-1,0.00,0.00,4.35,47,11,23,47.83,8,23,34.78,0,23,0.00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,NASDAQ100,252
2024-05-01,daily,23,11,12,0,-1,0.92,36,47.83,52.17,-0.69,2.46,1,1,23,0,1.00,4.35,4.35,11,3,3,23,0,1.00,13.04,13.04,118,1,3,23,-2,0.33,4.35,13.04,45,10,23,43.48,9,23,39.13,0,23,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NASDAQ100,252
2024-05-02,daily,23,18,5,0,13,3.60,49,78.26,21.74,2.01,2.88,1,1,23,0,1.00,4.35,4.35,11,2,2,23,0,1.00,8.70,8.70,118,1,2,23,-1,0.50,4.35,8.70,44,14,23,60.87,12,23,52.17,0,23,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,NASDAQ100,252
2024-05-03,daily,23,21,2,0,19,10.50,68,91.30,8.70,2.35,2.57,1,0,23,1,,4.35,0.00,12,6,0,23,6,,26.09,0.00,124,1,0,23,1,,4.35,0.00,45,16,23,69.57,13,23,56.52,0,23,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,NASDAQ100,252
2024-05-06,daily,23,16,7,0,9,2.29,77,69.57,30.43,1.22,2.38,0,0,23,0,,0.00,0.00,12,4,0,23,4,,17.39,0.00,128,0,0,23,0,,0.00,0.00,45,18,23,78.26,15,23,65.22,0,23,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NASDAQ100,252
2024-05-07,daily,23,12,11,0,1,1.09,78,52.17,47.83,-0.63,3.42,2,0,23,2,,8.70,0.00,14,3,0,23,3,,13.04,0.00,131,2,0,23,2,,8.70,0.00,47,16,23,69.57,14,23,60.87,0,23,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NASDAQ100,252
2024-05-08,daily,23,13,10,0,3,1.30,81,56.52,43.48,-0.09,1.41,1,0,23,1,,4.35,0.00,15,2,0,23,2,,8.70,0.00,133,1,0,23,1,,4.35,0.00,48,19,23,82.61,15,23,65.22,0,23,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NASDAQ100,252
2024-05-09,daily,23,15,8,0,7,1.88,88,65.22,34.78,0.77,3.23,3,0,23,3,,13.04,0.00,18,4,0,23,4,,17.39,0.00,137,3,0,23,3,,13.04,0.00,51,21,23,91.30,14,23,60.87,0,23,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NASDAQ100,252
2024-05-10,daily,23,11,12,0,-1,0.92,87,47.83,52.17,0.03,1.18,2,0,23,2,,8.70,0.00,20,2,0,23,2,,8.70,0.00,139,2,0,23,2,,8.70,0.00,53,20,23,86.96,16,23,69.57,0,23,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NASDAQ100,252
2024-05-13,daily,23,12,11,0,1,1.09,88,52.17,47.83,0.14,1.31,2,0,23,2,,8.70,0.00,22,5,0,23,5,,21.74,0.00,144,3,0,23,3,,13.04,0.00,56,20,23,86.96,17,23,73.91,0,23,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NASDAQ100,252
2024-05-14,daily,23,17,6,0,11,2.83,99,73.91,26.09,0.68,1.47,1,0,23,1,,4.35,0.00,23,4,0,23,4,,17.39,0.00,148,2,0,23,2,,8.70,0.00,58,20,23,86.96,16,23,69.57,0,23,0.00,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,NASDAQ100,252
2024-05-15,daily,23,18,5,0,13,3.60,112,78.26,21.74,1.45,1.69,3,0,23,3,,13.04,0.00,26,9,0,23,9,,39.13,0.00,157,4,0,23,4,,17.39,0.00,62,20,23,86.96,18,23,78.26,0,23,0.00,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,NASDAQ100,252
2024-05-16,daily,23,9,14,0,-5,0.64,107,39.13,60.87,-0.39,1.21,3,0,23,3,,13.04,0.00,29,10,1,23,9,10.00,43.48,4.35,166,4,0,23,4,,17.39,0.00,66,20,23,86.96,17,23,73.91,0,23,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NASDAQ100,252
2024-05-17,daily,23,14,9,0,5,1.56,112,60.87,39.13,0.21,0.98,2,0,23,2,,8.70,0.00,31,5,1,23,4,5.00,21.74,4.35,170,3,0,23,3,,13.04,0.00,69,21,23,91.30,17,23,73.91,0,23,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NASDAQ100,252
2024-05-20,daily,23,15,8,0,7,1.88,119,65.22,34.78,0.46,1.42,4,1,23,3,4.00,17.39,4.35,34,7,1,23,6,7.00,30.43,4.35,176,5,1,23,4,5.00,21.74,4.35,73,20,23,86.96,18,23,78.26,0,23,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NASDAQ100,252
2024-05-21,daily,23,13,10,0,3,1.30,122,56.52,43.48,0.35,1.76,4,1,23,3,4.00,17.39,4.35,37,6,1,23,5,6.00,26.09,4.35,181,5,1,23,4,5.00,21.74,4.35,77,19,23,82.61,17,23,73.91,0,23,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NASDAQ100,252
2024-05-22,daily,23,8,15,0,-7,0.53,115,34.78,65.22,-0.78,1.98,4,1,23,3,4.00,17.39,4.35,40,7,1,23,6,7.00,30.43,4.35,187,5,1,23,4,5.00,21.74,4.35,81,19,23,82.61,17,23,73.91,0,23,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NASDAQ100,252
2024-05-23,daily,23,5,18,0,-13,0.28,102,21.74,78.26,-0.38,2.62,6,2,23,4,3.00,26.09,8.70,44,8,2,23,6,4.00,34.78,8.70,193,6,2,23,4,3.00,26.09,8.70,85,18,23,78.26,16,23,69.57,18,23,78.26,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,NASDAQ100,252
2024-05-24,daily,23,20,3,0,17,6.67,119,86.96,13.04,1.64,1.30,5,1,23,4,5.00,21.74,4.35,48,5,1,23,4,5.00,21.74,4.35,197,5,1,23,4,5.00,21.74,4.35,89,19,23,82.61,18,23,78.26,18,23,78.26,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,NASDAQ100,252
2024-05-28,daily,23,16,7,0,9,2.29,128,69.57,30.43,0.31,2.34,3,2,23,1,1.50,13.04,8.70,49,6,2,23,4,3.00,26.09,8.70,201,4,2,23,2,2.00,17.39,8.70,91,16,23,69.57,19,23,82.61,19,23,82.61,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,NASDAQ100,252
2024-05-29,daily,23,7,16,0,-9,0.44,119,30.43,69.57,-0.53,1.31,3,1,23,2,3.00,13.04,4.35,51,3,1,23,2,3.00,13.04,4.35,203,3,1,23,2,3.00,13.04,4.35,93,16,23,69.57,18,23,78.26,18,23,78.26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NASDAQ100,252
2024-05-30,daily,23,13,10,0,3,1.30,122,56.52,43.48,-0.21,1.85,4,0,23,4,,17.39,0.00,55,4,1,23,3,4.00,17.39,4.35,206,4,0,23,4,,17.39,0.00,97,14,23,60.87,17,23,73.91,19,23,82.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NASDAQ100,252
2024-05-31,daily,23,10,13,0,-3,0.77,119,43.48,56.52,-0.01,1.34,1,0,23,1,,4.35,0.00,56,1,1,23,0,1.00,4.35,4.35,206,1,0,23,1,,4.35,0.00,98,13,23,56.52,16,23,69.57,19,23,82.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NASDAQ100,252
2024-06-03,daily,23,14,9,0,5,1.56,124,60.87,39.13,0.19,1.57,3,0,23,3,,13.04,0.00,59,4,0,23,4,,17.39,0.00,210,4,0,23,4,,17.39,0.00,102,15,23,65.22,16,23,69.57,18,23,78.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NASDAQ100,252
2024-06-04,daily,23,14,9,0,5,1.56,129,60.87,39.13,0.34,1.33,4,0,23,4,,17.39,0.00,63,5,0,23,5,,21.74,0.00,215,5,0,23,5,,21.74,0.00,107,14,23,60.87,17,23,73.91,19,23,82.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NASDAQ100,252
2024-06-05,daily,23,21,2,0,19,10.50,148,91.30,8.70,2.09,2.68,6,1,23,5,6.00,26.09,4.35,68,9,1,23,8,9.00,39.13,4.35,223,6,1,23,5,6.00,26.09,4.35,112,17,23,73.91,20,23,86.96,19,23,82.61,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,NASDAQ100,252
2024-06-06,daily,23,14,9,0,5,1.56,153,60.87,39.13,0.54,1.44,6,0,23,6,,26.09,0.00,74,8,0,23,8,,34.78,0.00,231,6,0,23,6,,26.09,0.00,118,20,23,86.96,21,23,91.30,19,23,82.61,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,NASDAQ100,252
2024-06-07,daily,23,6,17,0,-11,0.35,142,26.09,73.91,-0.57,0.90,3,0,23,3,,13.04,0.00,77,3,0,23,3,,13.04,0.00,234,3,0,23,3,,13.04,0.00,121,18,23,78.26,21,23,91.30,19,23,82.61,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,NASDAQ100,252
2024-06-10,daily,23,17,6,0,11,2.83,153,73.91,26.09,0.21,1.64,2,1,23,1,2.00,8.70,4.35,78,2,1,23,1,2.00,8.70,4.35,235,2,1,23,1,2.00,8.70,4.35,122,18,23,78.26,20,23,86.96,19,23,82.61,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,NASDAQ100,252
2024-06-11,daily,23,11,12,0,-1,0.92,152,47.83,52.17,0.15,2.06,3,0,23,3,,13.04,0.00,81,6,2,23,4,3.00,26.09,8.70,239,3,0,23,3,,13.04,0.00,125,17,23,73.91,18,23,78.26,19,23,82.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NASDAQ100,252
2024-06-12,daily,23,16,7,0,9,2.29,161,69.57,30.43,0.99,1.83,9,0,23,9,,39.13,0.00,90,12,0,23,12,,52.17,0.00,251,9,0,23,9,,39.13,0.00,134,18,23,78.26,19,23,82.61,19,23,82.61,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,NASDAQ100,252
2024-06-13,daily,23,9,14,0,-5,0.64,156,39.13,60.87,0.32,2.95,3,1,23,2,3.00,13.04,4.35,92,4,2,23,2,2.00,17.39,8.70,253,3,1,23,2,3.00,13.04,4.35,136,18,23,78.26,19,23,82.61,19,23,82.61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NASDAQ100,252
2024-06-14,daily,23,15,8,0,7,1.88,163,65.22,34.78,0.32,1.43,4,1,23,3,4.00,17.39,4.35,95,4,1,23,3,4.00,17.39,4.35,256,4,1,23,3,4.00,17.39,4.35,139,18,23,78.26,19,23,82.61,19,23,82.61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NASDAQ100,252
2024-06-17,daily,23,19,4,0,15,4.75,178,82.61,17.39,1.47,1.93,7,1,23,6,7.00,30.43,4.35,101,8,2,23,6,4.00,34.78,8.70,262,7,1,23,6,7.00,30.43,4.35,145,18,23,78.26,20,23,86.96,20,23,86.96,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,NASDAQ100,252
2024-06-18,daily,23,12,11,0,1,1.09,179,52.17,47.83,0.10,1.75,6,0,23,6,,26.09,0.00,107,7,1,23,6,7.00,30.43,4.35,268,7,0,23,7,,30.43,0.00,152,17,23,73.91,19,23,82.61,20,23,86.96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NASDAQ100,252
2024-06-20,daily,23,8,15,0,-7,0.53,172,34.78,65.22,-0.68,2.19,3,0,23,3,,13.04,0.00,110,4,0,23,4,,17.39,0.00,272,4,0,23,4,,17.39,0.00,156,19,23,82.61,20,23,86.96,19,23,82.61,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,NASDAQ100,252
2024-06-21,daily,23,12,11,0,1,1.09,173,52.17,47.83,-0.46,2.08,2,0,23,2,,8.70,0.00,112,5,0,23,5,,21.74,0.00,277,2,0,23,2,,8.70,0.00,158,19,23,82.61,22,23,95.65,19,23,82.61,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,NASDAQ100,252
2024-06-24,daily,23,8,15,0,-7,0.53,166,34.78,65.22,-0.90,2.23,2,0,23,2,,8.70,0.00,114,4,0,23,4,,17.39,0.00,281,2,0,23,2,,8.70,0.00,160,17,23,73.91,22,23,95.65,19,23,82.61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NASDAQ100,252
2024-06-25,daily,23,18,4,1,14,4.50,180,78.26,17.39,1.29,1.82,4,0,23,4,,17.39,0.00,118,4,1,23,3,4.00,17.39,4.35,284,4,0,23,4,,17.39,0.00,164,19,23,82.61,22,23,95.65,20,23,86.96,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,NASDAQ100,252
2024-06-26,daily,23,10,13,0,-3,0.77,177,43.48,56.52,-0.07,1.75,5,0,23,5,,21.74,0.00,123,7,2,23,5,3.50,30.43,8.70,289,5,0,23,5,,21.74,0.00,169,16,23,69.57,19,23,82.61,20,23,86.96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NASDAQ100,252
2024-06-27,daily,23,17,6,0,11,2.83,188,73.91,26.09,0.50,1.78,5,0,23,5,,21.74,0.00,128,7,2,23,5,3.50,30.43,8.70,294,5,0,23,5,,21.74,0.00,174,18,23,78.26,21,23,91.30,19,23,82.61,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,NASDAQ100,252
2024-06-28,daily,23,8,15,0,-7,0.53,181,34.78,65.22,-0.52,1.36,1,0,23,1,,4.35,0.00,129,3,2,23,1,1.50,13.04,8.70,295,2,0,23,2,,8.70,0.00,176,16,23,69.57,21,23,91.30,19,23,82.61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NASDAQ100,252
2024-07-01,daily,23,17,6,0,11,2.83,192,73.91,26.09,0.86,1.77,2,0,23,2,,8.70,0.00,131,3,3,23,0,1.00,13.04,13.04,295,3,0,23,3,,13.04,0.00,179,16,23,69.57,20,23,86.96,19,23,82.61,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,NASDAQ100,252
2024-07-02,daily,23,16,7,0,9,2.29,201,69.57,30.43,1.01,2.33,3,0,23,3,,13.04,0.00,134,4,1,23,3,4.00,17.39,4.35,298,4,0,23,4,,17.39,0.00,183,18,23,78.26,20,23,86.96,20,23,86.96,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,NASDAQ100,252
2024-07-03,daily,23,15,8,0,7,1.88,208,65.22,34.78,1.04,2.05,4,0,23,4,,17.39,0.00,138,5,0,23,5,,21.74,0.00,303,5,0,23,5,,21.74,0.00,188,19,23,82.61,20,23,86.96,20,23,86.96,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,NASDAQ100,252
2024-07-05,daily,23,17,6,0,11,2.83,219,73.91,26.09,1.37,2.03,11,0,23,11,,47.83,0.00,149,13,0,23,13,,56.52,0.00,316,12,0,23,12,,52.17,0.00,200,19,23,82.61,19,23,82.61,21,23,91.30,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,NASDAQ100,252
2024-07-08,daily,23,10,13,0,-3,0.77,216,43.48,56.52,0.07,1.42,7,0,23,7,,30.43,0.00,156,8,1,23,7,8.00,34.78,4.35,323,8,0,23,8,,34.78,0.00,208,18,23,78.26,19,23,82.61,21,23,91.30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NASDAQ100,252
2024-07-09,daily,23,8,14,1,-6,0.57,210,34.78,60.87,0.05,1.32,6,1,23,5,6.00,26.09,4.35,161,7,2,23,5,3.50,30.43,8.70,328,7,1,23,6,7.00,30.43,4.35,214,18,23,78.26,19,23,82.61,21,23,91.30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NASDAQ100,252
2024-07-10,daily,23,19,4,0,15,4.75,225,82.61,17.39,1.13,1.35,6,1,23,5,6.00,26.09,4.35,166,8,1,23,7,8.00,34.78,4.35,335,7,1,23,6,7.00,30.43,4.35,220,20,23,86.96,19,23,82.61,21,23,91.30,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,NASDAQ100,252
2024-07-11,daily,23,5,18,0,-13,0.28,212,21.74,78.26,-2.31,2.31,5,0,23,5,,21.74,0.00,171,5,0,23,5,,21.74,0.00,340,5,0,23,5,,21.74,0.00,225,16,23,69.57,20,23,86.96,21,23,91.30,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,NASDAQ100,252
2024-07-12,daily,23,14,9,0,5,1.56,217,60.87,39.13,0.74,1.40,1,0,23,1,,4.35,0.00,172,2,0,23,2,,8.70,0.00,342,1,0,23,1,,4.35,0.00,226,18,23,78.26,21,23,91.30,21,23,91.30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NASDAQ100,252
2024-07-15,daily,23,13,10,0,3,1.30,220,56.52,43.48,0.17,1.70,2,1,23,1,2.00,8.70,4.35,173,3,1,23,2,3.00,13.04,4.35,344,2,1,23,1,2.00,8.70,4.35,227,14,23,60.87,21,23,91.30,21,23,91.30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NASDAQ100,252
2024-07-16,daily,23,12,10,1,2,1.20,222,52.17,43.48,-0.17,1.16,2,1,23,1,2.00,8.70,4.35,174,3,2,23,1,1.50,13.04,8.70,345,2,1,23,1,2.00,8.70,4.35,228,14,23,60.87,20,23,86.96,21,23,91.30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NASDAQ100,252
2024-07-17,daily,23,5,18,0,-13,0.28,209,21.74,78.26,-3.29,3.94,2,0,23,2,,8.70,0.00,176,3,8,23,-5,0.38,13.04,34.78,340,2,0,23,2,,8.70,0.00,230,7,23,30.43,15,23,65.22,18,23,78.26,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,NASDAQ100,252
