date,timeframe,weekly_mb_total_stocks,weekly_mb_advancing_stocks,weekly_mb_declining_stocks,weekly_mb_unchanged_stocks,weekly_mb_net_advances,weekly_mb_ad_ratio,weekly_mb_ad_line,weekly_mb_advance_pct,weekly_mb_decline_pct,weekly_mb_avg_pct_change,weekly_mb_pct_change_volatility,weekly_mb_252day_new_highs,weekly_mb_252day_new_lows,weekly_mb_total_stocks_hl_252day,weekly_mb_net_252day_new_highs,weekly_mb_hl_ratio_252day,weekly_mb_252day_new_highs_pct,weekly_mb_252day_new_lows_pct,weekly_mb_net_hl_line_252day,weekly_mb_20day_new_highs,weekly_mb_20day_new_lows,weekly_mb_total_stocks_hl_20day,weekly_mb_net_20day_new_highs,weekly_mb_hl_ratio_20day,weekly_mb_20day_new_highs_pct,weekly_mb_20day_new_lows_pct,weekly_mb_net_hl_line_20day,weekly_mb_63day_new_highs,weekly_mb_63day_new_lows,weekly_mb_total_stocks_hl_63day,weekly_mb_net_63day_new_highs,weekly_mb_hl_ratio_63day,weekly_mb_63day_new_highs_pct,weekly_mb_63day_new_lows_pct,weekly_mb_net_hl_line_63day,weekly_mb_stocks_above_ma_20,weekly_mb_total_stocks_ma_20,weekly_mb_pct_above_ma_20,weekly_mb_stocks_above_ma_50,weekly_mb_total_stocks_ma_50,weekly_mb_pct_above_ma_50,weekly_mb_stocks_above_ma_200,weekly_mb_total_stocks_ma_200,weekly_mb_pct_above_ma_200,weekly_mb_daily_252day_new_highs_gt_100,weekly_mb_10day_successful_252day_new_highs_gt_100,weekly_mb_daily_20day_new_highs_gt_100,weekly_mb_20day_successful_20day_new_highs_gt_100,weekly_mb_daily_63day_new_highs_gt_100,weekly_mb_63day_successful_63day_new_highs_gt_100,weekly_mb_ad_ratio_gt_2_0,weekly_mb_ad_ratio_lt_0_5,weekly_mb_strong_advance_breadth,weekly_mb_weak_advance_breadth,weekly_mb_strong_ma_breadth_20,weekly_mb_weak_ma_breadth_20,weekly_mb_strong_ma_breadth_50,weekly_mb_weak_ma_breadth_50,weekly_mb_strong_ma_breadth_200,weekly_mb_weak_ma_breadth_200,weekly_mb_universe,weekly_mb_lookback_days
2024-04-08,weekly,47,22,25,0,-3,0.88,267,46.81,53.19,0.28,1.31,5,1,47,4,5.00,10.64,2.13,81,5,1,47,4,5.00,10.64,2.13,404,5,1,47,4,5.00,10.64,2.13,218,23,47,48.94,26,47,55.32,0,47,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SP500,252
2024-04-09,weekly,47,30,17,0,13,1.76,280,63.83,36.17,0.25,1.11,4,1,47,3,4.00,8.51,2.13,84,7,5,47,2,1.40,14.89,10.64,406,4,1,47,3,4.00,8.51,2.13,221,23,47,48.94,29,47,61.70,0,47,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SP500,252
2024-04-10,weekly,47,12,35,0,-23,0.34,257,25.53,74.47,-0.90,1.56,2,5,47,-3,0.40,4.26,10.64,81,2,11,47,-9,0.18,4.26,23.40,397,2,5,47,-3,0.40,4.26,10.64,218,16,47,34.04,25,47,53.19,0,47,0.00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,SP500,252
2024-04-11,weekly,47,28,19,0,9,1.47,266,59.57,40.43,0.67,1.45,7,4,47,3,1.75,14.89,8.51,84,7,10,47,-3,0.70,14.89,21.28,394,7,4,47,3,1.75,14.89,8.51,221,22,47,46.81,27,47,57.45,0,47,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SP500,252
2024-04-12,weekly,47,3,44,0,-41,0.07,225,6.38,93.62,-1.69,1.59,4,5,47,-1,0.80,8.51,10.64,83,4,16,47,-12,0.25,8.51,34.04,382,4,6,47,-2,0.67,8.51,12.77,219,14,47,29.79,19,47,40.43,0,47,0.00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,SP500,252
2024-04-15,weekly,47,5,42,0,-37,0.12,188,10.64,89.36,-1.21,1.19,1,6,47,-5,0.17,2.13,12.77,78,1,19,47,-18,0.05,2.13,40.43,364,1,7,47,-6,0.14,2.13,14.89,213,6,47,12.77,17,47,36.17,0,47,0.00,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,SP500,252
2024-04-16,weekly,47,18,29,0,-11,0.62,177,38.30,61.70,-0.22,1.58,0,9,47,-9,0.00,0.00,19.15,69,0,21,47,-21,0.00,0.00,44.68,343,0,9,47,-9,0.00,0.00,19.15,204,6,47,12.77,14,47,29.79,0,47,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,SP500,252
2024-04-17,weekly,47,22,25,0,-3,0.88,174,46.81,53.19,-0.20,1.65,0,3,47,-3,0.00,0.00,6.38,66,0,14,47,-14,0.00,0.00,29.79,329,0,4,47,-4,0.00,0.00,8.51,200,6,47,12.77,14,47,29.79,0,47,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,SP500,252
2024-04-18,weekly,47,26,21,0,5,1.24,179,55.32,44.68,-0.06,1.16,0,5,47,-5,0.00,0.00,10.64,61,1,17,47,-16,0.06,2.13,36.17,313,0,7,47,-7,0.00,0.00,14.89,193,8,47,17.02,15,47,31.91,0,47,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,SP500,252
2024-04-19,weekly,47,24,23,0,1,1.04,180,51.06,48.94,-0.70,2.78,0,3,47,-3,0.00,0.00,6.38,58,2,20,47,-18,0.10,4.26,42.55,295,0,5,47,-5,0.00,0.00,10.64,188,12,47,25.53,15,47,31.91,0,47,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SP500,252
2024-04-22,weekly,47,40,7,0,33,5.71,213,85.11,14.89,0.86,1.22,0,1,47,-1,0.00,0.00,2.13,57,2,8,47,-6,0.25,4.26,17.02,289,0,2,47,-2,0.00,0.00,4.26,186,15,47,31.91,18,47,38.30,0,47,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,SP500,252
2024-04-23,weekly,47,40,7,0,33,5.71,246,85.11,14.89,1.44,1.90,4,0,47,4,,8.51,0.00,61,4,1,47,3,4.00,8.51,2.13,292,4,0,47,4,,8.51,0.00,190,19,47,40.43,18,47,38.30,0,47,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,SP500,252
2024-04-24,weekly,47,27,20,0,7,1.35,253,57.45,42.55,0.26,2.27,5,2,47,3,2.50,10.64,4.26,64,6,4,47,2,1.50,12.77,8.51,294,5,2,47,3,2.50,10.64,4.26,193,20,47,42.55,17,47,36.17,0,47,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SP500,252
2024-04-25,weekly,47,21,26,0,-5,0.81,248,44.68,55.32,-0.15,2.22,4,3,47,1,1.33,8.51,6.38,65,5,8,47,-3,0.62,10.64,17.02,291,4,4,47,0,1.00,8.51,8.51,193,22,47,46.81,17,47,36.17,0,47,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SP500,252
2024-04-26,weekly,47,25,21,1,4,1.19,252,53.19,44.68,0.79,2.71,3,1,47,2,3.00,6.38,2.13,67,4,3,47,1,1.33,8.51,6.38,292,3,2,47,1,1.50,6.38,4.26,194,22,47,46.81,22,47,46.81,0,47,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SP500,252
2024-04-29,weekly,47,24,23,0,1,1.04,253,51.06,48.94,0.41,2.61,3,2,47,1,1.50,6.38,4.26,68,5,3,47,2,1.67,10.64,6.38,294,3,2,47,1,1.50,6.38,4.26,195,25,47,53.19,24,47,51.06,0,47,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SP500,252
2024-04-30,weekly,47,4,43,0,-39,0.09,214,8.51,91.49,-1.36,1.61,2,3,47,-1,0.67,4.26,6.38,67,4,4,47,0,1.00,8.51,8.51,294,2,3,47,-1,0.67,4.26,6.38,194,22,47,46.81,17,47,36.17,0,47,0.00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,SP500,252
2024-05-01,weekly,47,24,23,0,1,1.04,215,51.06,48.94,-0.32,1.95,1,2,47,-1,0.50,2.13,4.26,66,3,6,47,-3,0.50,6.38,12.77,291,1,5,47,-4,0.20,2.13,10.64,190,21,47,44.68,20,47,42.55,0,47,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SP500,252
2024-05-02,weekly,47,35,12,0,23,2.92,238,74.47,25.53,0.87,1.77,3,2,47,1,1.50,6.38,4.26,67,3,5,47,-2,0.60,6.38,10.64,289,3,5,47,-2,0.60,6.38,10.64,188,23,47,48.94,22,47,46.81,0,47,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,SP500,252
2024-05-03,weekly,47,38,9,0,29,4.22,267,80.85,19.15,1.47,2.37,3,0,47,3,,6.38,0.00,70,8,3,47,5,2.67,17.02,6.38,294,3,2,47,1,1.50,6.38,4.26,189,30,47,63.83,25,47,53.19,0,47,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,SP500,252
2024-05-06,weekly,47,37,10,0,27,3.70,294,78.72,21.28,1.06,1.78,3,0,47,3,,6.38,0.00,73,8,0,47,8,,17.02,0.00,302,3,0,47,3,,6.38,0.00,192,37,47,78.72,28,47,59.57,0,47,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,SP500,252
2024-05-07,weekly,47,28,19,0,9,1.47,303,59.57,40.43,-0.13,2.49,5,0,47,5,,10.64,0.00,78,8,0,47,8,,17.02,0.00,310,5,0,47,5,,10.64,0.00,197,36,47,76.60,28,47,59.57,0,47,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SP500,252
2024-05-08,weekly,47,26,21,0,5,1.24,308,55.32,44.68,0.21,1.44,3,0,47,3,,6.38,0.00,81,8,0,47,8,,17.02,0.00,318,3,0,47,3,,6.38,0.00,200,39,47,82.98,31,47,65.96,0,47,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,SP500,252
2024-05-09,weekly,47,35,12,0,23,2.92,331,74.47,25.53,0.52,1.10,4,0,47,4,,8.51,0.00,85,11,0,47,11,,23.40,0.00,329,4,0,47,4,,8.51,0.00,204,40,47,85.11,32,47,68.09,0,47,0.00,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,SP500,252
2024-05-10,weekly,47,29,18,0,11,1.61,342,61.70,38.30,0.13,1.26,8,0,47,8,,17.02,0.00,93,15,0,47,15,,31.91,0.00,344,8,0,47,8,,17.02,0.00,212,40,47,85.11,33,47,70.21,0,47,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,SP500,252
2024-05-13,weekly,47,16,31,0,-15,0.52,327,34.04,65.96,-0.26,1.06,8,0,47,8,,17.02,0.00,101,14,0,47,14,,29.79,0.00,358,9,0,47,9,,19.15,0.00,221,39,47,82.98,34,47,72.34,0,47,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,SP500,252
2024-05-14,weekly,47,35,12,0,23,2.92,350,74.47,25.53,0.72,1.14,5,0,47,5,,10.64,0.00,106,11,0,47,11,,23.40,0.00,369,6,0,47,6,,12.77,0.00,227,39,47,82.98,34,47,72.34,0,47,0.00,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,SP500,252
2024-05-15,weekly,47,40,7,0,33,5.71,383,85.11,14.89,1.24,1.38,11,0,47,11,,23.40,0.00,117,21,0,47,21,,44.68,0.00,390,12,0,47,12,,25.53,0.00,239,43,47,91.49,37,47,78.72,0,47,0.00,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,SP500,252
2024-05-16,weekly,47,22,25,0,-3,0.88,380,46.81,53.19,-0.11,1.46,11,0,47,11,,23.40,0.00,128,21,1,47,20,21.00,44.68,2.13,410,13,0,47,13,,27.66,0.00,252,40,47,85.11,37,47,78.72,0,47,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,SP500,252
2024-05-17,weekly,47,28,19,0,9,1.47,389,59.57,40.43,0.16,0.88,7,0,47,7,,14.89,0.00,135,13,1,47,12,13.00,27.66,2.13,422,8,0,47,8,,17.02,0.00,260,42,47,89.36,37,47,78.72,0,47,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,SP500,252
2024-05-20,weekly,47,18,29,0,-11,0.62,378,38.30,61.70,-0.19,1.39,7,1,47,6,7.00,14.89,2.13,141,10,1,47,9,10.00,21.28,2.13,431,8,1,47,7,8.00,17.02,2.13,267,37,47,78.72,36,47,76.60,0,47,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SP500,252
2024-05-21,weekly,47,31,16,0,15,1.94,393,65.96,34.04,0.55,1.41,10,1,47,9,10.00,21.28,2.13,150,13,1,47,12,13.00,27.66,2.13,443,11,1,47,10,11.00,23.40,2.13,277,38,47,80.85,35,47,74.47,0,47,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,SP500,252
2024-05-22,weekly,47,16,31,0,-15,0.52,378,34.04,65.96,-0.45,1.41,8,1,47,7,8.00,17.02,2.13,157,13,1,47,12,13.00,27.66,2.13,455,10,1,47,9,10.00,21.28,2.13,286,37,47,78.72,33,47,70.21,0,47,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SP500,252
2024-05-23,weekly,47,5,42,0,-37,0.12,341,10.64,89.36,-0.94,1.89,7,3,47,4,2.33,14.89,6.38,161,9,3,47,6,3.00,19.15,6.38,461,7,3,47,4,2.33,14.89,6.38,290,31,47,65.96,30,47,63.83,34,47,72.34,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,SP500,252
2024-05-24,weekly,47,31,16,0,15,1.94,356,65.96,34.04,0.89,1.85,4,2,47,2,2.00,8.51,4.26,163,5,4,47,1,1.25,10.64,8.51,462,5,3,47,2,1.67,10.64,6.38,292,30,47,63.83,31,47,65.96,34,47,72.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SP500,252
2024-05-28,weekly,47,24,23,0,1,1.04,357,51.06,48.94,-0.03,1.52,4,3,47,1,1.33,8.51,6.38,164,7,5,47,2,1.40,14.89,10.64,464,6,4,47,2,1.50,12.77,8.51,294,26,47,55.32,33,47,70.21,34,47,72.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SP500,252
2024-05-29,weekly,47,9,38,0,-29,0.24,328,19.15,80.85,-0.67,1.01,3,3,47,0,1.00,6.38,6.38,164,3,10,47,-7,0.30,6.38,21.28,457,3,4,47,-1,0.75,6.38,8.51,293,24,47,51.06,30,47,63.83,31,47,65.96,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,SP500,252
2024-05-30,weekly,47,26,21,0,5,1.24,333,55.32,44.68,0.19,3.00,5,1,47,4,5.00,10.64,2.13,168,5,3,47,2,1.67,10.64,6.38,459,5,2,47,3,2.50,10.64,4.26,296,21,47,44.68,27,47,57.45,33,47,70.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SP500,252
2024-05-31,weekly,47,34,13,0,21,2.62,354,72.34,27.66,0.73,1.65,5,1,47,4,5.00,10.64,2.13,172,5,3,47,2,1.67,10.64,6.38,461,5,1,47,4,5.00,10.64,2.13,300,26,47,55.32,31,47,65.96,33,47,70.21,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,SP500,252
2024-06-03,weekly,47,21,25,1,-4,0.84,350,44.68,53.19,-0.24,1.48,5,0,47,5,,10.64,0.00,177,7,2,47,5,3.50,14.89,4.26,466,6,0,47,6,,12.77,0.00,306,23,47,48.94,29,47,61.70,33,47,70.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SP500,252
2024-06-04,weekly,47,31,16,0,15,1.94,365,65.96,34.04,0.28,1.34,6,0,47,6,,12.77,0.00,183,8,3,47,5,2.67,17.02,6.38,471,7,0,47,7,,14.89,0.00,313,22,47,46.81,30,47,63.83,35,47,74.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SP500,252
2024-06-05,weekly,47,36,11,0,25,3.27,390,76.60,23.40,1.00,1.73,9,1,47,8,9.00,19.15,2.13,191,12,1,47,11,12.00,25.53,2.13,482,9,1,47,8,9.00,19.15,2.13,321,26,47,55.32,37,47,78.72,35,47,74.47,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,SP500,252
2024-06-06,weekly,47,29,18,0,11,1.61,401,61.70,38.30,0.33,1.17,10,0,47,10,,21.28,0.00,201,14,2,47,12,7.00,29.79,4.26,494,10,0,47,10,,21.28,0.00,331,31,47,65.96,38,47,80.85,36,47,76.60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SP500,252
2024-06-07,weekly,47,22,25,0,-3,0.88,398,46.81,53.19,-0.15,1.00,8,0,47,8,,17.02,0.00,209,10,0,47,10,,21.28,0.00,504,8,0,47,8,,17.02,0.00,339,30,47,63.83,38,47,80.85,35,47,74.47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SP500,252
2024-06-10,weekly,47,32,15,0,17,2.13,415,68.09,31.91,0.21,1.21,3,1,47,2,3.00,6.38,2.13,211,5,2,47,3,2.50,10.64,4.26,507,3,1,47,2,3.00,6.38,2.13,341,28,47,59.57,36,47,76.60,36,47,76.60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SP500,252
2024-06-11,weekly,47,21,26,0,-5,0.81,410,44.68,55.32,-0.03,1.69,4,0,47,4,,8.51,0.00,215,8,4,47,4,2.00,17.02,8.51,511,4,0,47,4,,8.51,0.00,345,27,47,57.45,34,47,72.34,32,47,68.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SP500,252
2024-06-12,weekly,47,26,21,0,5,1.24,415,55.32,44.68,0.73,2.68,10,0,47,10,,21.28,0.00,225,16,3,47,13,5.33,34.04,6.38,524,11,0,47,11,,23.40,0.00,356,29,47,61.70,35,47,74.47,34,47,72.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SP500,252
2024-06-13,weekly,47,23,24,0,-1,0.96,414,48.94,51.06,0.29,2.35,6,1,47,5,6.00,12.77,2.13,230,7,7,47,0,1.00,14.89,14.89,524,6,3,47,3,2.00,12.77,6.38,359,30,47,63.83,32,47,68.09,33,47,70.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SP500,252
2024-06-14,weekly,47,24,23,0,1,1.04,415,51.06,48.94,-0.02,1.19,4,1,47,3,4.00,8.51,2.13,233,4,5,47,-1,0.80,8.51,10.64,523,4,3,47,1,1.33,8.51,6.38,360,29,47,61.70,33,47,70.21,32,47,68.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SP500,252
2024-06-17,weekly,47,36,11,0,25,3.27,440,76.60,23.40,0.95,1.72,9,1,47,8,9.00,19.15,2.13,241,11,5,47,6,2.20,23.40,10.64,529,9,3,47,6,3.00,19.15,6.38,366,31,47,65.96,33,47,70.21,34,47,72.34,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,SP500,252
2024-06-18,weekly,47,32,15,0,17,2.13,457,68.09,31.91,0.49,1.51,11,0,47,11,,23.40,0.00,252,14,2,47,12,7.00,29.79,4.26,541,12,0,47,12,,25.53,0.00,378,33,47,70.21,33,47,70.21,35,47,74.47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SP500,252
2024-06-20,weekly,47,23,23,1,0,1.00,457,48.94,48.94,0.08,1.94,9,0,47,9,,19.15,0.00,261,11,1,47,10,11.00,23.40,2.13,551,10,0,47,10,,21.28,0.00,388,39,47,82.98,38,47,80.85,37,47,78.72,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,SP500,252
2024-06-21,weekly,47,24,23,0,1,1.04,458,51.06,48.94,-0.32,1.51,4,0,47,4,,8.51,0.00,265,8,0,47,8,,17.02,0.00,559,4,0,47,4,,8.51,0.00,392,39,47,82.98,40,47,85.11,37,47,78.72,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,SP500,252
2024-06-24,weekly,47,27,20,0,7,1.35,465,57.45,42.55,-0.00,1.95,7,0,47,7,,14.89,0.00,272,15,0,47,15,,31.91,0.00,574,8,0,47,8,,17.02,0.00,400,41,47,87.23,41,47,87.23,38,47,80.85,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,SP500,252
2024-06-25,weekly,47,23,23,1,0,1.00,465,48.94,48.94,0.27,1.67,6,0,47,6,,12.77,0.00,278,8,0,47,8,,17.02,0.00,582,7,0,47,7,,14.89,0.00,407,37,47,78.72,38,47,80.85,36,47,76.60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SP500,252
2024-06-26,weekly,47,22,25,0,-3,0.88,462,46.81,53.19,-0.08,1.36,6,0,47,6,,12.77,0.00,284,8,1,47,7,8.00,17.02,2.13,589,6,0,47,6,,12.77,0.00,413,36,47,76.60,34,47,72.34,36,47,76.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SP500,252
2024-06-27,weekly,47,25,22,0,3,1.14,465,53.19,46.81,0.19,1.32,8,0,47,8,,17.02,0.00,292,11,2,47,9,5.50,23.40,4.26,598,9,0,47,9,,19.15,0.00,422,33,47,70.21,36,47,76.60,36,47,76.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SP500,252
2024-06-28,weekly,47,21,26,0,-5,0.81,460,44.68,55.32,-0.09,1.50,3,0,47,3,,6.38,0.00,295,8,2,47,6,4.00,17.02,4.26,604,4,1,47,3,4.00,8.51,2.13,425,32,47,68.09,37,47,78.72,37,47,78.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SP500,252
2024-07-01,weekly,47,24,22,1,2,1.09,462,51.06,46.81,0.20,1.57,7,0,47,7,,14.89,0.00,302,13,3,47,10,4.33,27.66,6.38,614,9,1,47,8,9.00,19.15,2.13,433,29,47,61.70,33,47,70.21,36,47,76.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SP500,252
2024-07-02,weekly,47,34,13,0,21,2.62,483,72.34,27.66,0.77,1.77,6,0,47,6,,12.77,0.00,308,8,4,47,4,2.00,17.02,8.51,618,7,1,47,6,7.00,14.89,2.13,439,31,47,65.96,36,47,76.60,36,47,76.60,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,SP500,252
2024-07-03,weekly,47,25,22,0,3,1.14,486,53.19,46.81,0.38,1.49,9,0,47,9,,19.15,0.00,317,12,0,47,12,,25.53,0.00,630,11,0,47,11,,23.40,0.00,450,33,47,70.21,35,47,74.47,35,47,74.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SP500,252
2024-07-05,weekly,47,33,14,0,19,2.36,505,70.21,29.79,0.77,1.79,12,0,47,12,,25.53,0.00,329,15,2,47,13,7.50,31.91,4.26,643,14,0,47,14,,29.79,0.00,464,34,47,72.34,33,47,70.21,36,47,76.60,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,SP500,252
2024-07-08,weekly,47,25,22,0,3,1.14,508,53.19,46.81,0.15,1.16,8,0,47,8,,17.02,0.00,337,10,1,47,9,10.00,21.28,2.13,652,10,0,47,10,,21.28,0.00,474,32,47,68.09,36,47,76.60,36,47,76.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SP500,252
2024-07-09,weekly,47,21,25,1,-4,0.84,504,44.68,53.19,0.08,1.21,13,1,47,12,13.00,27.66,2.13,349,14,2,47,12,7.00,29.79,4.26,664,14,1,47,13,14.00,29.79,2.13,487,32,47,68.09,34,47,72.34,36,47,76.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SP500,252
2024-07-10,weekly,47,40,7,0,33,5.71,537,85.11,14.89,0.91,1.22,9,1,47,8,9.00,19.15,2.13,357,12,4,47,8,3.00,25.53,8.51,672,10,3,47,7,3.33,21.28,6.38,494,38,47,80.85,38,47,80.85,38,47,80.85,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,SP500,252
2024-07-11,weekly,47,21,26,0,-5,0.81,532,44.68,55.32,-0.85,2.22,8,0,47,8,,17.02,0.00,365,12,0,47,12,,25.53,0.00,684,10,0,47,10,,21.28,0.00,504,36,47,76.60,40,47,85.11,39,47,82.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SP500,252
2024-07-12,weekly,47,33,14,0,19,2.36,551,70.21,29.79,0.62,1.28,6,0,47,6,,12.77,0.00,371,12,0,47,12,,25.53,0.00,696,8,0,47,8,,17.02,0.00,512,39,47,82.98,41,47,87.23,39,47,82.98,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,SP500,252
2024-07-15,weekly,47,29,18,0,11,1.61,562,61.70,38.30,0.38,1.24,10,1,47,9,10.00,21.28,2.13,380,14,1,47,13,14.00,29.79,2.13,709,11,1,47,10,11.00,23.40,2.13,522,35,47,74.47,41,47,87.23,39,47,82.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SP500,252
2024-07-16,weekly,47,33,13,1,20,2.54,582,70.21,27.66,0.79,1.65,10,1,47,9,10.00,21.28,2.13,389,15,2,47,13,7.50,31.91,4.26,722,12,1,47,11,12.00,25.53,2.13,533,38,47,80.85,42,47,89.36,39,47,82.98,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,SP500,252
2024-07-17,weekly,47,23,24,0,-1,0.96,581,48.94,51.06,-1.17,3.49,13,0,47,13,,27.66,0.00,402,22,8,47,14,2.75,46.81,17.02,736,17,0,47,17,,36.17,0.00,550,29,47,61.70,40,47,85.11,39,47,82.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SP500,252
2024-07-18,weekly,47,10,37,0,-27,0.27,554,21.28,78.72,-0.94,1.70,9,0,47,9,,19.15,0.00,411,15,13,47,2,1.15,31.91,27.66,738,12,0,47,12,,25.53,0.00,562,28,47,59.57,33,47,70.21,40,47,85.11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,SP500,252
