date,timeframe,weekly_mb_total_stocks,weekly_mb_advancing_stocks,weekly_mb_declining_stocks,weekly_mb_unchanged_stocks,weekly_mb_net_advances,weekly_mb_ad_ratio,weekly_mb_ad_line,weekly_mb_advance_pct,weekly_mb_decline_pct,weekly_mb_avg_pct_change,weekly_mb_pct_change_volatility,weekly_mb_252day_new_highs,weekly_mb_252day_new_lows,weekly_mb_total_stocks_hl_252day,weekly_mb_net_252day_new_highs,weekly_mb_hl_ratio_252day,weekly_mb_252day_new_highs_pct,weekly_mb_252day_new_lows_pct,weekly_mb_net_hl_line_252day,weekly_mb_20day_new_highs,weekly_mb_20day_new_lows,weekly_mb_total_stocks_hl_20day,weekly_mb_net_20day_new_highs,weekly_mb_hl_ratio_20day,weekly_mb_20day_new_highs_pct,weekly_mb_20day_new_lows_pct,weekly_mb_net_hl_line_20day,weekly_mb_63day_new_highs,weekly_mb_63day_new_lows,weekly_mb_total_stocks_hl_63day,weekly_mb_net_63day_new_highs,weekly_mb_hl_ratio_63day,weekly_mb_63day_new_highs_pct,weekly_mb_63day_new_lows_pct,weekly_mb_net_hl_line_63day,weekly_mb_stocks_above_ma_20,weekly_mb_total_stocks_ma_20,weekly_mb_pct_above_ma_20,weekly_mb_stocks_above_ma_50,weekly_mb_total_stocks_ma_50,weekly_mb_pct_above_ma_50,weekly_mb_stocks_above_ma_200,weekly_mb_total_stocks_ma_200,weekly_mb_pct_above_ma_200,weekly_mb_daily_252day_new_highs_gt_100,weekly_mb_10day_successful_252day_new_highs_gt_100,weekly_mb_daily_20day_new_highs_gt_100,weekly_mb_20day_successful_20day_new_highs_gt_100,weekly_mb_daily_63day_new_highs_gt_100,weekly_mb_63day_successful_63day_new_highs_gt_100,weekly_mb_ad_ratio_gt_2_0,weekly_mb_ad_ratio_lt_0_5,weekly_mb_strong_advance_breadth,weekly_mb_weak_advance_breadth,weekly_mb_strong_ma_breadth_20,weekly_mb_weak_ma_breadth_20,weekly_mb_strong_ma_breadth_50,weekly_mb_weak_ma_breadth_50,weekly_mb_strong_ma_breadth_200,weekly_mb_weak_ma_breadth_200,weekly_mb_universe,weekly_mb_lookback_days
2024-07-19,weekly,47,17,30,0,-13,0.57,541,36.17,63.83,-0.35,1.86,2,1,47,1,2.00,4.26,2.13,412,2,7,47,-5,0.29,4.26,14.89,733,2,1,47,1,2.00,4.26,2.13,563,27,47,57.45,34,47,72.34,39,47,82.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SP500,252
2024-07-22,weekly,47,33,14,0,19,2.36,560,70.21,29.79,0.97,1.66,1,0,47,1,,2.13,0.00,413,1,0,47,1,,2.13,0.00,734,1,0,47,1,,2.13,0.00,564,28,47,59.57,37,47,78.72,40,47,85.11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,SP500,252
2024-07-23,weekly,47,23,24,0,-1,0.96,559,48.94,51.06,0.04,1.41,5,0,47,5,,10.64,0.00,418,6,0,47,6,,12.77,0.00,740,5,0,47,5,,10.64,0.00,569,25,47,53.19,35,47,74.47,40,47,85.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SP500,252
2024-07-24,weekly,47,13,33,1,-20,0.39,539,27.66,70.21,-2.18,3.17,1,2,47,-1,0.50,2.13,4.26,417,2,11,47,-9,0.18,4.26,23.40,731,1,3,47,-2,0.33,2.13,6.38,567,21,47,44.68,28,47,59.57,37,47,78.72,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,SP500,252
2024-07-25,weekly,47,19,28,0,-9,0.68,530,40.43,59.57,-0.84,2.31,6,2,47,4,3.00,12.77,4.26,421,7,17,47,-10,0.41,14.89,36.17,721,7,3,47,4,2.33,14.89,6.38,571,21,47,44.68,29,47,61.70,38,47,80.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SP500,252
2024-07-26,weekly,47,38,9,0,29,4.22,559,80.85,19.15,1.20,1.53,3,0,47,3,,6.38,0.00,424,5,6,47,-1,0.83,10.64,12.77,720,5,0,47,5,,10.64,0.00,576,22,47,46.81,30,47,63.83,38,47,80.85,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,SP500,252
2024-07-29,weekly,47,24,23,0,1,1.04,560,51.06,48.94,0.07,1.21,3,0,47,3,,6.38,0.00,427,4,0,47,4,,8.51,0.00,724,4,0,47,4,,8.51,0.00,580,20,47,42.55,29,47,61.70,40,47,85.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SP500,252
2024-07-30,weekly,47,23,24,0,-1,0.96,559,48.94,51.06,-0.72,2.28,5,0,47,5,,10.64,0.00,432,5,12,47,-7,0.42,10.64,25.53,717,5,2,47,3,2.50,10.64,4.26,583,20,47,42.55,27,47,57.45,39,47,82.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SP500,252
2024-07-31,weekly,47,32,15,0,17,2.13,576,68.09,31.91,1.82,3.55,2,0,47,2,,4.26,0.00,434,4,2,47,2,2.00,8.51,4.26,719,3,0,47,3,,6.38,0.00,586,24,47,51.06,31,47,65.96,43,47,91.49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,SP500,252
2024-08-01,weekly,47,16,31,0,-15,0.52,561,34.04,65.96,-1.10,3.13,6,1,47,5,6.00,12.77,2.13,439,7,6,47,1,1.17,14.89,12.77,720,7,2,47,5,3.50,14.89,4.26,591,21,47,44.68,30,47,63.83,38,47,80.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SP500,252
2024-08-02,weekly,47,9,38,0,-29,0.24,532,19.15,80.85,-1.84,2.56,7,1,47,6,7.00,14.89,2.13,445,7,17,47,-10,0.41,14.89,36.17,710,7,5,47,2,1.40,14.89,10.64,593,17,47,36.17,21,47,44.68,36,47,76.60,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,SP500,252
2024-08-05,weekly,47,1,46,0,-45,0.02,487,2.13,97.87,-2.70,1.41,2,2,47,0,1.00,4.26,4.26,445,2,29,47,-27,0.07,4.26,61.70,683,2,13,47,-11,0.15,4.26,27.66,582,8,47,17.02,15,47,31.91,28,47,59.57,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,SP500,252
2024-08-06,weekly,47,36,11,0,25,3.27,512,76.60,23.40,1.06,1.92,0,0,47,0,,0.00,0.00,445,0,2,47,-2,0.00,0.00,4.26,681,0,1,47,-1,0.00,0.00,2.13,581,11,47,23.40,18,47,38.30,31,47,65.96,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,SP500,252
2024-08-07,weekly,47,19,28,0,-9,0.68,503,40.43,59.57,-0.68,1.70,2,0,47,2,,4.26,0.00,447,2,6,47,-4,0.33,4.26,12.77,677,2,1,47,1,2.00,4.26,2.13,582,11,47,23.40,15,47,31.91,28,47,59.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SP500,252
2024-08-08,weekly,47,45,2,0,43,22.50,546,95.74,4.26,2.74,2.44,0,0,47,0,,0.00,0.00,447,0,2,47,-2,0.00,0.00,4.26,675,0,0,47,0,,0.00,0.00,582,18,47,38.30,22,47,46.81,34,47,72.34,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,SP500,252
2024-08-09,weekly,47,32,15,0,17,2.13,563,68.09,31.91,0.49,1.16,2,0,47,2,,4.26,0.00,449,3,0,47,3,,6.38,0.00,678,2,0,47,2,,4.26,0.00,584,20,47,42.55,25,47,53.19,34,47,72.34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SP500,252
2024-08-12,weekly,47,21,25,1,-4,0.84,559,44.68,53.19,-0.12,1.06,2,1,47,1,2.00,4.26,2.13,450,4,3,47,1,1.33,8.51,6.38,679,3,2,47,1,1.50,6.38,4.26,585,18,47,38.30,25,47,53.19,33,47,70.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SP500,252
2024-08-13,weekly,47,41,6,0,35,6.83,594,87.23,12.77,1.41,1.57,2,0,47,2,,4.26,0.00,452,3,1,47,2,3.00,6.38,2.13,681,2,0,47,2,,4.26,0.00,587,23,47,48.94,25,47,53.19,34,47,72.34,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,SP500,252
2024-08-14,weekly,47,33,14,0,19,2.36,613,70.21,29.79,0.42,1.15,3,0,47,3,,6.38,0.00,455,6,1,47,5,6.00,12.77,2.13,686,3,0,47,3,,6.38,0.00,590,28,47,59.57,30,47,63.83,36,47,76.60,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,SP500,252
2024-08-15,weekly,47,44,3,0,41,14.67,654,93.62,6.38,1.84,1.97,5,0,47,5,,10.64,0.00,460,11,0,47,11,,23.40,0.00,697,7,0,47,7,,14.89,0.00,597,39,47,82.98,34,47,72.34,39,47,82.98,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,SP500,252
2024-08-16,weekly,47,31,16,0,15,1.94,669,65.96,34.04,0.34,0.95,2,0,47,2,,4.26,0.00,462,6,0,47,6,,12.77,0.00,703,2,0,47,2,,4.26,0.00,599,42,47,89.36,37,47,78.72,39,47,82.98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,SP500,252
2024-08-19,weekly,47,39,8,0,31,4.88,700,82.98,17.02,0.81,1.25,4,0,47,4,,8.51,0.00,466,8,0,47,8,,17.02,0.00,711,5,0,47,5,,10.64,0.00,604,45,47,95.74,38,47,80.85,42,47,89.36,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,SP500,252
2024-08-20,weekly,47,28,19,0,9,1.47,709,59.57,40.43,-0.05,1.13,8,0,47,8,,17.02,0.00,474,13,0,47,13,,27.66,0.00,724,9,0,47,9,,19.15,0.00,613,43,47,91.49,37,47,78.72,41,47,87.23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,SP500,252
2024-08-21,weekly,47,33,14,0,19,2.36,728,70.21,29.79,0.36,0.65,6,0,47,6,,12.77,0.00,480,12,0,47,12,,25.53,0.00,736,7,0,47,7,,14.89,0.00,620,44,47,93.62,36,47,76.60,42,47,89.36,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,SP500,252
2024-08-22,weekly,47,17,30,0,-13,0.57,715,36.17,63.83,-0.65,1.39,8,0,47,8,,17.02,0.00,488,14,0,47,14,,29.79,0.00,750,9,0,47,9,,19.15,0.00,629,40,47,85.11,34,47,72.34,39,47,82.98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,SP500,252
2024-08-23,weekly,47,35,12,0,23,2.92,738,74.47,25.53,0.90,1.26,7,0,47,7,,14.89,0.00,495,8,0,47,8,,17.02,0.00,758,8,0,47,8,,17.02,0.00,637,45,47,95.74,39,47,82.98,40,47,85.11,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,SP500,252
2024-08-26,weekly,47,27,19,1,8,1.42,746,57.45,40.43,-0.24,1.37,9,0,47,9,,19.15,0.00,504,15,0,47,15,,31.91,0.00,773,11,0,47,11,,23.40,0.00,648,47,47,100.00,35,47,74.47,39,47,82.98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,SP500,252
2024-08-27,weekly,47,28,19,0,9,1.47,755,59.57,40.43,0.24,0.93,11,0,47,11,,23.40,0.00,515,15,0,47,15,,31.91,0.00,788,13,0,47,13,,27.66,0.00,661,46,47,97.87,35,47,74.47,40,47,85.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,SP500,252
2024-08-28,weekly,47,10,37,0,-27,0.27,728,21.28,78.72,-0.71,1.09,10,0,47,10,,21.28,0.00,525,14,0,47,14,,29.79,0.00,802,12,0,47,12,,25.53,0.00,673,41,47,87.23,32,47,68.09,39,47,82.98,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,SP500,252
2024-08-29,weekly,47,34,13,0,21,2.62,749,72.34,27.66,0.43,1.41,8,0,47,8,,17.02,0.00,533,18,0,47,18,,38.30,0.00,820,10,0,47,10,,21.28,0.00,683,44,47,93.62,33,47,70.21,40,47,85.11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,SP500,252
2024-08-30,weekly,47,43,4,0,39,10.75,788,91.49,8.51,1.25,1.13,11,0,47,11,,23.40,0.00,544,18,0,47,18,,38.30,0.00,838,12,0,47,12,,25.53,0.00,695,47,47,100.00,37,47,78.72,43,47,91.49,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,SP500,252
2024-09-03,weekly,47,11,36,0,-25,0.31,763,23.40,76.60,-1.77,2.64,11,0,47,11,,23.40,0.00,555,17,1,47,16,17.00,36.17,2.13,854,14,0,47,14,,29.79,0.00,709,34,47,72.34,32,47,68.09,38,47,80.85,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,SP500,252
2024-09-04,weekly,47,24,23,0,1,1.04,764,51.06,48.94,0.17,1.20,9,0,47,9,,19.15,0.00,564,10,2,47,8,5.00,21.28,4.26,862,9,0,47,9,,19.15,0.00,718,32,47,68.09,31,47,65.96,38,47,80.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SP500,252
2024-09-05,weekly,47,12,35,0,-23,0.34,741,25.53,74.47,-0.51,1.37,4,0,47,4,,8.51,0.00,568,6,2,47,4,3.00,12.77,4.26,866,4,0,47,4,,8.51,0.00,722,27,47,57.45,31,47,65.96,39,47,82.98,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,SP500,252
2024-09-06,weekly,47,8,39,0,-31,0.21,710,17.02,82.98,-1.74,2.16,2,0,47,2,,4.26,0.00,570,3,11,47,-8,0.27,6.38,23.40,858,2,3,47,-1,0.67,4.26,6.38,721,16,47,34.04,27,47,57.45,37,47,78.72,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,SP500,252
2024-09-09,weekly,47,42,5,0,37,8.40,747,89.36,10.64,1.45,2.24,4,0,47,4,,8.51,0.00,574,5,3,47,2,1.67,10.64,6.38,860,5,2,47,3,2.50,10.64,4.26,724,25,47,53.19,29,47,61.70,38,47,80.85,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,SP500,252
2024-09-10,weekly,47,28,18,1,10,1.56,757,59.57,38.30,0.59,2.39,5,0,47,5,,10.64,0.00,579,6,5,47,1,1.20,12.77,10.64,861,6,1,47,5,6.00,12.77,2.13,729,25,47,53.19,30,47,63.83,38,47,80.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SP500,252
2024-09-11,weekly,47,29,18,0,11,1.61,768,61.70,38.30,0.85,2.18,3,0,47,3,,6.38,0.00,582,5,6,47,-1,0.83,10.64,12.77,860,4,1,47,3,4.00,8.51,2.13,732,27,47,57.45,33,47,70.21,38,47,80.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SP500,252
2024-09-12,weekly,47,34,13,0,21,2.62,789,72.34,27.66,0.85,1.20,7,0,47,7,,14.89,0.00,589,10,1,47,9,10.00,21.28,2.13,869,8,0,47,8,,17.02,0.00,740,30,47,63.83,36,47,76.60,39,47,82.98,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,SP500,252
2024-09-13,weekly,47,34,13,0,21,2.62,810,72.34,27.66,0.75,1.23,10,0,47,10,,21.28,0.00,599,15,0,47,15,,31.91,0.00,884,12,0,47,12,,25.53,0.00,752,33,47,70.21,37,47,78.72,39,47,82.98,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,SP500,252
2024-09-16,weekly,47,31,16,0,15,1.94,825,65.96,34.04,0.57,1.34,9,0,47,9,,19.15,0.00,608,15,1,47,14,15.00,31.91,2.13,898,12,0,47,12,,25.53,0.00,764,33,47,70.21,36,47,76.60,39,47,82.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SP500,252
2024-09-17,weekly,47,26,21,0,5,1.24,830,55.32,44.68,-0.13,1.42,5,0,47,5,,10.64,0.00,613,12,0,47,12,,25.53,0.00,910,8,0,47,8,,17.02,0.00,772,32,47,68.09,36,47,76.60,40,47,85.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SP500,252
2024-09-18,weekly,47,17,30,0,-13,0.57,817,36.17,63.83,-0.35,0.96,7,0,47,7,,14.89,0.00,620,10,0,47,10,,21.28,0.00,920,7,0,47,7,,14.89,0.00,779,32,47,68.09,34,47,72.34,41,47,87.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SP500,252
2024-09-19,weekly,47,37,10,0,27,3.70,844,78.72,21.28,1.59,1.96,8,0,47,8,,17.02,0.00,628,15,1,47,14,15.00,31.91,2.13,934,9,0,47,9,,19.15,0.00,788,36,47,76.60,42,47,89.36,43,47,91.49,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,SP500,252
2024-09-20,weekly,47,23,24,0,-1,0.96,843,48.94,51.06,0.00,1.12,5,0,47,5,,10.64,0.00,633,8,2,47,6,4.00,17.02,4.26,940,5,0,47,5,,10.64,0.00,793,36,47,76.60,39,47,82.98,42,47,89.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SP500,252
2024-09-23,weekly,47,31,16,0,15,1.94,858,65.96,34.04,0.40,1.14,6,0,47,6,,12.77,0.00,639,10,0,47,10,,21.28,0.00,950,6,0,47,6,,12.77,0.00,799,37,47,78.72,43,47,91.49,42,47,89.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SP500,252
2024-09-24,weekly,47,23,24,0,-1,0.96,857,48.94,51.06,-0.01,1.46,5,0,47,5,,10.64,0.00,644,9,2,47,7,4.50,19.15,4.26,957,5,0,47,5,,10.64,0.00,804,33,47,70.21,42,47,89.36,42,47,89.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SP500,252
2024-09-25,weekly,47,21,26,0,-5,0.81,852,44.68,55.32,-0.21,1.23,6,0,47,6,,12.77,0.00,650,8,3,47,5,2.67,17.02,6.38,962,7,0,47,7,,14.89,0.00,811,31,47,65.96,35,47,74.47,41,47,87.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SP500,252
2024-09-26,weekly,47,24,23,0,1,1.04,853,51.06,48.94,0.32,1.52,6,0,47,6,,12.77,0.00,656,12,2,47,10,6.00,25.53,4.26,972,8,0,47,8,,17.02,0.00,819,31,47,65.96,39,47,82.98,44,47,93.62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SP500,252
2024-09-27,weekly,47,28,19,0,9,1.47,862,59.57,40.43,0.01,1.59,1,0,47,1,,2.13,0.00,657,6,1,47,5,6.00,12.77,2.13,977,1,0,47,1,,2.13,0.00,820,34,47,72.34,42,47,89.36,44,47,93.62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SP500,252
2024-09-30,weekly,47,37,10,0,27,3.70,889,78.72,21.28,0.60,0.89,2,0,47,2,,4.26,0.00,659,6,1,47,5,6.00,12.77,2.13,982,3,0,47,3,,6.38,0.00,823,37,47,78.72,44,47,93.62,44,47,93.62,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,SP500,252
2024-10-01,weekly,47,12,35,0,-23,0.34,866,25.53,74.47,-0.72,1.30,3,0,47,3,,6.38,0.00,662,7,0,47,7,,14.89,0.00,989,4,0,47,4,,8.51,0.00,827,31,47,65.96,42,47,89.36,43,47,91.49,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,SP500,252
2024-10-02,weekly,47,27,20,0,7,1.35,873,57.45,42.55,0.12,1.12,3,0,47,3,,6.38,0.00,665,5,1,47,4,5.00,10.64,2.13,993,3,0,47,3,,6.38,0.00,830,32,47,68.09,41,47,87.23,43,47,91.49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SP500,252
2024-10-03,weekly,47,17,28,2,-11,0.61,862,36.17,59.57,-0.06,1.28,6,0,47,6,,12.77,0.00,671,7,2,47,5,3.50,14.89,4.26,998,7,0,47,7,,14.89,0.00,837,29,47,61.70,39,47,82.98,44,47,93.62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SP500,252
2024-10-04,weekly,47,37,10,0,27,3.70,889,78.72,21.28,1.16,1.37,6,0,47,6,,12.77,0.00,677,9,5,47,4,1.80,19.15,10.64,1002,7,0,47,7,,14.89,0.00,844,33,47,70.21,41,47,87.23,44,47,93.62,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,SP500,252
2024-10-07,weekly,47,7,40,0,-33,0.17,856,14.89,85.11,-0.97,1.15,5,0,47,5,,10.64,0.00,682,8,3,47,5,2.67,17.02,6.38,1007,5,0,47,5,,10.64,0.00,849,25,47,53.19,35,47,74.47,43,47,91.49,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,SP500,252
2024-10-08,weekly,47,38,9,0,29,4.22,885,80.85,19.15,1.03,1.43,7,0,47,7,,14.89,0.00,689,11,4,47,7,2.75,23.40,8.51,1014,8,0,47,8,,17.02,0.00,857,31,47,65.96,38,47,80.85,43,47,91.49,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,SP500,252
2024-10-09,weekly,47,39,8,0,31,4.88,916,82.98,17.02,0.82,1.10,10,0,47,10,,21.28,0.00,699,14,1,47,13,14.00,29.79,2.13,1027,11,0,47,11,,23.40,0.00,868,35,47,74.47,40,47,85.11,44,47,93.62,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,SP500,252
2024-10-10,weekly,47,13,34,0,-21,0.38,895,27.66,72.34,-0.37,0.91,6,0,47,6,,12.77,0.00,705,8,1,47,7,8.00,17.02,2.13,1034,7,0,47,7,,14.89,0.00,875,29,47,61.70,40,47,85.11,44,47,93.62,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,SP500,252
2024-10-11,weekly,47,38,9,0,29,4.22,924,80.85,19.15,0.69,1.88,10,0,47,10,,21.28,0.00,715,15,1,47,14,15.00,31.91,2.13,1048,11,0,47,11,,23.40,0.00,886,38,47,80.85,41,47,87.23,44,47,93.62,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,SP500,252
2024-10-14,weekly,47,36,11,0,25,3.27,949,76.60,23.40,0.60,1.08,11,0,47,11,,23.40,0.00,726,16,1,47,15,16.00,34.04,2.13,1063,12,0,47,12,,25.53,0.00,898,41,47,87.23,43,47,91.49,46,47,97.87,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,SP500,252
2024-10-15,weekly,47,22,24,1,-2,0.92,947,46.81,51.06,-0.92,2.04,12,0,47,12,,25.53,0.00,738,19,1,47,18,19.00,40.43,2.13,1081,15,1,47,14,15.00,31.91,2.13,912,38,47,80.85,42,47,89.36,44,47,93.62,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,SP500,252
2024-10-16,weekly,47,30,17,0,13,1.76,960,63.83,36.17,0.60,1.40,5,0,47,5,,10.64,0.00,743,7,0,47,7,,14.89,0.00,1088,7,0,47,7,,14.89,0.00,919,35,47,74.47,41,47,87.23,42,47,89.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SP500,252
2024-10-17,weekly,47,21,26,0,-5,0.81,955,44.68,55.32,-0.20,0.99,7,0,47,7,,14.89,0.00,750,11,1,47,10,11.00,23.40,2.13,1098,9,0,47,9,,19.15,0.00,928,32,47,68.09,36,47,76.60,43,47,91.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SP500,252
2024-10-18,weekly,47,32,15,0,17,2.13,972,68.09,31.91,0.71,2.25,7,0,47,7,,14.89,0.00,757,9,0,47,9,,19.15,0.00,1107,8,0,47,8,,17.02,0.00,936,34,47,72.34,40,47,85.11,44,47,93.62,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,SP500,252
2024-10-21,weekly,47,17,30,0,-13,0.57,959,36.17,63.83,-0.25,1.12,6,0,47,6,,12.77,0.00,763,8,2,47,6,4.00,17.02,4.26,1113,8,0,47,8,,17.02,0.00,944,30,47,63.83,37,47,78.72,44,47,93.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SP500,252
2024-10-22,weekly,47,25,21,1,4,1.19,963,53.19,44.68,0.12,2.30,3,0,47,3,,6.38,0.00,766,4,3,47,1,1.33,8.51,6.38,1114,4,0,47,4,,8.51,0.00,948,34,47,72.34,38,47,80.85,45,47,95.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SP500,252
2024-10-23,weekly,47,10,36,1,-26,0.28,937,21.28,76.60,-0.57,1.72,3,0,47,3,,6.38,0.00,769,3,3,47,0,1.00,6.38,6.38,1114,3,0,47,3,,6.38,0.00,951,26,47,55.32,37,47,78.72,43,47,91.49,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,SP500,252
2024-10-24,weekly,47,24,23,0,1,1.04,938,51.06,48.94,0.65,3.56,3,0,47,3,,6.38,0.00,772,3,3,47,0,1.00,6.38,6.38,1114,3,0,47,3,,6.38,0.00,954,26,47,55.32,37,47,78.72,43,47,91.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SP500,252
2024-10-25,weekly,47,19,28,0,-9,0.68,929,40.43,59.57,-0.16,1.35,4,0,47,4,,8.51,0.00,776,8,2,47,6,4.00,17.02,4.26,1120,7,0,47,7,,14.89,0.00,961,26,47,55.32,34,47,72.34,42,47,89.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SP500,252
2024-10-28,weekly,47,30,17,0,13,1.76,942,63.83,36.17,0.28,1.10,2,0,47,2,,4.26,0.00,778,3,3,47,0,1.00,6.38,6.38,1120,2,0,47,2,,4.26,0.00,963,27,47,57.45,35,47,74.47,42,47,89.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SP500,252
2024-10-29,weekly,47,21,26,0,-5,0.81,937,44.68,55.32,0.23,1.48,2,0,47,2,,4.26,0.00,780,5,5,47,0,1.00,10.64,10.64,1120,2,1,47,1,2.00,4.26,2.13,964,29,47,61.70,33,47,70.21,44,47,93.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SP500,252
